"site.id","lat","lon","day","month","year","survey.id","pass.id","survey.conducted","data.type","time.to.detect","age","species","count","individual.id"
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","EUPA",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","DECA",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","PLKI",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","DCON",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","PLSE",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","PLAL",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","DEBR",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","PLMI",0,NA
17,33.24236,-92.27026,9,2,2023,28,1,1,"count",NA,"NR","PLWE",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","AMAC",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","AMOP",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","EUPA",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","DECA",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","PLKI",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","DCON",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","PLSE",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","PLAL",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","DEBR",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","PLMI",0,NA
18,32.26442,-92.25721,21,12,2023,29,1,1,"count",NA,"NR","PLWE",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","AMAC",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","AMOP",1,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","EUPA",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","DECA",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","PLKI",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","DCON",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","PLSE",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","PLAL",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","DEBR",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","PLMI",0,NA
19,31.49634,-92.52035,15,3,2023,30,1,1,"count",NA,"NR","PLWE",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","AMAC",1,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","AMOP",1,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","EUPA",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","DECA",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","PLKI",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","DCON",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","PLSE",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","PLAL",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","DEBR",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","PLMI",0,NA
20,31.85398,-91.92744,5,12,2024,32,1,1,"count",NA,"NR","PLWE",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","AMAC",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","AMOP",1,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","EUPA",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","DECA",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","PLKI",1,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","DCON",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","PLSE",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","PLAL",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","DEBR",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","PLMI",0,NA
20,31.85398,-91.92744,21,12,2022,31,1,1,"count",NA,"NR","PLWE",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","AMAC",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","AMOP",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","EUPA",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","DECA",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","PLKI",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","DCON",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","PLSE",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","PLAL",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","DEBR",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","PLMI",0,NA
21,31.85958,-91.94666,5,12,2024,33,1,1,"count",NA,"NR","PLWE",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","AMAC",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","AMOP",1,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","EUPA",1,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","DECA",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","PLKI",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","DCON",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","PLSE",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","PLAL",2,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","DEBR",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","PLMI",0,NA
22,33.47682,-92.57794,8,2,2023,34,1,1,"count",NA,"NR","PLWE",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","AMAC",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","AMOP",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","EUPA",1,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","DECA",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","PLKI",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","DCON",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","PLSE",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","PLAL",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","DEBR",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","PLMI",0,NA
23,32.25857,-92.5156,22,12,2023,35,1,1,"count",NA,"NR","PLWE",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","AMAC",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","AMOP",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","EUPA",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","DECA",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","PLKI",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","DCON",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","PLSE",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","PLAL",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","DEBR",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","PLMI",0,NA
24,31.84595,-91.83939,5,12,2024,36,1,1,"count",NA,"NR","PLWE",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","AMAC",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","AMOP",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","EUPA",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","DECA",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","PLKI",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","DCON",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","PLSE",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","PLAL",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","DEBR",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","PLMI",0,NA
25,31.81624,-92.02829,5,12,2024,37,1,1,"count",NA,"NR","PLWE",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","AMAC",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","AMOP",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","EUPA",1,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","DECA",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","PLKI",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","DCON",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","PLSE",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","PLAL",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","DEBR",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","PLMI",0,NA
26,31.516135,-92.445085,15,3,2023,39,1,1,"count",NA,"NR","PLWE",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","AMAC",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","AMOP",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","EUPA",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","DECA",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","PLKI",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","DCON",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","PLSE",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","PLAL",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","DEBR",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","PLMI",0,NA
26,31.516135,-92.445085,15,11,2024,38,1,1,"count",NA,"NR","PLWE",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","AMAC",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","AMOP",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","EUPA",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","DECA",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","PLKI",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","DCON",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","PLSE",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","PLAL",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","DEBR",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","PLMI",0,NA
27,31.4454333333333,-93.0932333333333,5,1,2023,40,1,1,"count",NA,"NR","PLWE",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","AMAC",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","AMOP",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","EUPA",1,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","DECA",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","PLKI",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","DCON",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","PLSE",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","PLAL",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","DEBR",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","PLMI",0,NA
27,31.4454333333333,-93.0932333333333,16,2,2024,42,1,1,"count",NA,"NR","PLWE",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","AMAC",1,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","AMOP",1,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","EUPA",2,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","DECA",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","PLKI",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","DCON",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","PLSE",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","PLAL",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","DEBR",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","PLMI",0,NA
27,31.4454333333333,-93.0932333333333,17,12,2024,41,1,1,"count",NA,"NR","PLWE",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","AMAC",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","AMOP",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","EUPA",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","DECA",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","PLKI",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","DCON",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","PLSE",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","PLAL",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","DEBR",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","PLMI",0,NA
28,31.48404,-92.38392,14,12,2023,43,1,1,"count",NA,"NR","PLWE",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","AMAC",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","AMOP",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","EUPA",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","DECA",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","PLKI",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","DCON",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","PLSE",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","PLAL",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","DEBR",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","PLMI",0,NA
29,31.46043,-92.95919,1,2,2024,44,1,1,"count",NA,"NR","PLWE",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","AMAC",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","AMOP",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","EUPA",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","DECA",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","PLKI",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","DCON",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","PLSE",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","PLAL",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","DEBR",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","PLMI",0,NA
30,32.70746,-93.24542,20,12,2023,45,1,1,"count",NA,"NR","PLWE",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","AMAC",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","AMOP",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","EUPA",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","DECA",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","PLKI",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","DCON",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","PLSE",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","PLAL",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","DEBR",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","PLMI",0,NA
31,32.01091,-92.79998,6,12,2024,46,1,1,"count",NA,"NR","PLWE",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","AMAC",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","AMOP",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","EUPA",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","DECA",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","PLKI",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","DCON",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","PLSE",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","PLAL",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","DEBR",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","PLMI",0,NA
32,31.858883,-92.5768386666667,5,12,2023,47,1,1,"count",NA,"NR","PLWE",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","AMAC",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","AMOP",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","EUPA",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","DECA",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","PLKI",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","DCON",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","PLSE",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","PLAL",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","DEBR",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","PLMI",0,NA
32,31.858883,-92.5768386666667,6,12,2024,48,1,1,"count",NA,"NR","PLWE",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","AMAC",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","AMOP",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","EUPA",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","DECA",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","PLKI",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","DCON",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","PLSE",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","PLAL",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","DEBR",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","PLMI",0,NA
32,31.858883,-92.5768386666667,8,2,2024,49,1,1,"count",NA,"NR","PLWE",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","AMAC",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","AMOP",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","EUPA",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","DECA",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","PLKI",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","DCON",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","PLSE",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","PLAL",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","DEBR",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","PLMI",0,NA
33,31.524361,-93.12179,10,12,2024,50,1,1,"count",NA,"NR","PLWE",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","AMAC",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","AMOP",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","EUPA",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","DECA",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","PLKI",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","DCON",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","PLSE",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","PLAL",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","DEBR",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","PLMI",0,NA
34,31.534641,-93.106127,10,12,2024,51,1,1,"count",NA,"NR","PLWE",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","AMAC",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","AMOP",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","EUPA",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","DECA",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","PLKI",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","DCON",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","PLSE",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","PLAL",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","DEBR",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","PLMI",0,NA
35,31.41584,-92.97715,16,2,2024,52,1,1,"count",NA,"NR","PLWE",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","AMAC",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","AMOP",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","EUPA",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","DECA",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","PLKI",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","DCON",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","PLSE",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","PLAL",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","DEBR",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","PLMI",0,NA
36,31.5004,-92.53446,14,12,2023,53,1,1,"count",NA,"NR","PLWE",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","AMAC",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","AMOP",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","EUPA",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","DECA",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","PLKI",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","DCON",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","PLSE",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","PLAL",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","DEBR",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","PLMI",0,NA
37,31.55872,-92.58723,5,12,2023,54,1,1,"count",NA,"NR","PLWE",0,NA
38,32.03426,-92.94632,12,12,2023,55,1,1,"count",NA,"NR","AMAC",0,NA
38,32.03426,-92.94632,12,12,2023,55,1,1,"count",NA,"NR","AMOP",0,NA
