"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","date","pass.id","survey.pass"
166,37.5213,-81.12918,8,7,2008,1,5268,"PO","DWEL","NR",NA,NA,1,"2008-07-08",1,"5268_1"
166,37.5213,-81.12918,8,7,2008,1,5269,"PO","DWEL","NR",NA,NA,1,"2008-07-08",1,"5269_1"
166,37.5213,-81.12918,8,7,2008,1,5270,"PO","DWEL","NR",NA,NA,1,"2008-07-08",1,"5270_1"
646,37.86095,-81.85604,23,8,1938,1,5271,"PO","DWEL","NR",NA,NA,1,"1938-08-23",1,"5271_1"
213,37.58192,-81.53731,28,4,1948,1,5272,"PO","DWEL","NR",NA,NA,1,"1948-04-28",1,"5272_1"
70,37.39412,-81.89133,13,11,1999,1,5273,"PO","DWEL","NR",NA,NA,1,"1999-11-13",1,"5273_1"
175,37.52417,-81.13258,27,5,2000,1,5274,"PO","DWEL","NR",NA,NA,1,"2000-05-27",1,"5274_1"
70,37.39412,-81.89133,28,6,2000,1,5275,"PO","DWEL","NR",NA,NA,1,"2000-06-28",1,"5275_1"
183,37.53264,-81.58913,27,6,2000,1,5276,"PO","DWEL","NR",NA,NA,1,"2000-06-27",1,"5276_1"
183,37.53264,-81.58913,27,6,2000,1,5277,"PO","DWEL","NR",NA,NA,1,"2000-06-27",1,"5277_1"
183,37.53264,-81.58913,27,6,2000,1,5278,"PO","DWEL","NR",NA,NA,1,"2000-06-27",1,"5278_1"
149,37.50195,-81.14674,22,6,2000,1,5279,"PO","DWEL","NR",NA,NA,1,"2000-06-22",1,"5279_1"
175,37.52417,-81.13258,21,6,2000,1,5280,"PO","DWEL","NR",NA,NA,1,"2000-06-21",1,"5280_1"
149,37.50195,-81.14674,22,6,2000,1,5281,"PO","DWEL","NR",NA,NA,1,"2000-06-22",1,"5281_1"
70,37.39412,-81.89133,19,7,2000,1,5282,"PO","DWEL","NR",NA,NA,1,"2000-07-19",1,"5282_1"
70,37.39412,-81.89133,29,7,2000,1,5283,"PO","DWEL","NR",NA,NA,1,"2000-07-29",1,"5283_1"
149,37.50195,-81.14674,27,7,2000,1,5284,"PO","DWEL","NR",NA,NA,1,"2000-07-27",1,"5284_1"
149,37.50195,-81.14674,27,7,2000,1,5285,"PO","DWEL","NR",NA,NA,1,"2000-07-27",1,"5285_1"
149,37.50195,-81.14674,27,7,2000,1,5286,"PO","DWEL","NR",NA,NA,1,"2000-07-27",1,"5286_1"
175,37.52417,-81.13258,27,8,2000,1,5287,"PO","DWEL","NR",NA,NA,1,"2000-08-27",1,"5287_1"
175,37.52417,-81.13258,27,8,2000,1,5288,"PO","DWEL","NR",NA,NA,1,"2000-08-27",1,"5288_1"
70,37.39412,-81.89133,25,8,2000,1,5289,"PO","DWEL","NR",NA,NA,1,"2000-08-25",1,"5289_1"
70,37.39412,-81.89133,25,8,2000,1,5290,"PO","DWEL","NR",NA,NA,1,"2000-08-25",1,"5290_1"
70,37.39412,-81.89133,25,8,2000,1,5291,"PO","DWEL","NR",NA,NA,1,"2000-08-25",1,"5291_1"
70,37.39412,-81.89133,25,8,2000,1,5292,"PO","DWEL","NR",NA,NA,1,"2000-08-25",1,"5292_1"
70,37.39412,-81.89133,30,9,2000,1,5293,"PO","DWEL","NR",NA,NA,1,"2000-09-30",1,"5293_1"
70,37.39412,-81.89133,30,9,2000,1,5294,"PO","DWEL","NR",NA,NA,1,"2000-09-30",1,"5294_1"
70,37.39412,-81.89133,30,9,2000,1,5295,"PO","DWEL","NR",NA,NA,1,"2000-09-30",1,"5295_1"
70,37.39412,-81.89133,30,9,2000,1,5296,"PO","DWEL","NR",NA,NA,1,"2000-09-30",1,"5296_1"
70,37.39412,-81.89133,30,9,2000,1,5297,"PO","DWEL","NR",NA,NA,1,"2000-09-30",1,"5297_1"
70,37.39412,-81.89133,29,9,2000,1,5298,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5298_1"
175,37.52417,-81.13258,29,9,2000,1,5299,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5299_1"
70,37.39412,-81.89133,25,10,2000,1,5300,"PO","DWEL","NR",NA,NA,1,"2000-10-25",1,"5300_1"
175,37.52417,-81.13258,22,9,2000,1,5301,"PO","DWEL","NR",NA,NA,1,"2000-09-22",1,"5301_1"
180,37.52615,-81.59596,29,9,2000,1,5302,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5302_1"
180,37.52615,-81.59596,29,9,2000,1,5303,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5303_1"
180,37.52615,-81.59596,29,9,2000,1,5304,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5304_1"
180,37.52615,-81.59596,29,9,2000,1,5305,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5305_1"
180,37.52615,-81.59596,29,9,2000,1,5306,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5306_1"
180,37.52615,-81.59596,29,9,2000,1,5307,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5307_1"
180,37.52615,-81.59596,29,9,2000,1,5308,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5308_1"
180,37.52615,-81.59596,29,9,2000,1,5309,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5309_1"
180,37.52615,-81.59596,29,9,2000,1,5310,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5310_1"
180,37.52615,-81.59596,29,9,2000,1,5311,"PO","DWEL","NR",NA,NA,1,"2000-09-29",1,"5311_1"
149,37.50195,-81.14674,27,10,2000,1,5312,"PO","DWEL","NR",NA,NA,1,"2000-10-27",1,"5312_1"
149,37.50195,-81.14674,27,10,2000,1,5313,"PO","DWEL","NR",NA,NA,1,"2000-10-27",1,"5313_1"
59,37.3721,-81.92142,24,6,2000,1,5314,"PO","DWEL","NR",NA,NA,1,"2000-06-24",1,"5314_1"
132,37.48223,-81.38778,23,6,2000,1,5315,"PO","DWEL","NR",NA,NA,1,"2000-06-23",1,"5315_1"
132,37.48223,-81.38778,23,6,2000,1,5316,"PO","DWEL","NR",NA,NA,1,"2000-06-23",1,"5316_1"
70,37.39412,-81.89133,1,4,2000,1,5317,"PO","DWEL","NR",NA,NA,1,"2000-04-01",1,"5317_1"
37,37.31807,-81.00603,29,5,2002,1,5318,"PO","DWEL","NR",NA,NA,1,"2002-05-29",1,"5318_1"
37,37.31807,-81.00603,29,5,2002,1,5319,"PO","DWEL","NR",NA,NA,1,"2002-05-29",1,"5319_1"
745,37.93972,-81.43349,23,7,2003,1,5320,"PO","DWEL","NR",NA,NA,1,"2003-07-23",1,"5320_1"
398,37.76109,-82.14972,18,5,2004,1,5321,"PO","DWEL","NR",NA,NA,1,"2004-05-18",1,"5321_1"
174,37.52378,-81.43197,23,7,2014,1,5322,"PO","DWEL","NR",NA,NA,1,"2014-07-23",1,"5322_1"
247,37.60844,-81.44608,28,4,2015,1,5323,"PO","DWEL","NR",NA,NA,1,"2015-04-28",1,"5323_1"
346,37.71803,-81.69175,29,9,2015,1,5324,"PO","DWEL","NR",NA,NA,1,"2015-09-29",1,"5324_1"
181,37.52694,-81.44547,1,7,2015,1,5325,"PO","DWEL","NR",NA,NA,1,"2015-07-01",1,"5325_1"
205,37.57042,-81.71778,25,5,2016,1,5326,"PO","DWEL","NR",NA,NA,1,"2016-05-25",1,"5326_1"
940,38.05511,-81.0726,12,5,1992,1,5327,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5327_1"
737,37.93133,-80.40682,29,7,2002,1,5328,"PO","ELUC","NR",NA,NA,1,"2002-07-29",1,"5328_1"
312,37.682,-80.558,6,7,2002,1,5329,"PO","ELUC","NR",NA,NA,1,"2002-07-06",1,"5329_1"
681,37.89126,-80.38951,7,7,2002,1,5330,"PO","ELUC","NR",NA,NA,1,"2002-07-07",1,"5330_1"
225,37.59156,-80.50511,10,7,2002,1,5331,"PO","ELUC","NR",NA,NA,1,"2002-07-10",1,"5331_1"
681,37.89126,-80.38951,4,11,2003,1,5332,"PO","ELUC","NR",NA,NA,1,"2003-11-04",1,"5332_1"
826,37.97837,-80.37848,29,3,2002,1,5333,"PO","ELUC","NR",NA,NA,1,"2002-03-29",1,"5333_1"
668,37.88102,-80.39018,30,3,2002,1,5334,"PO","ELUC","NR",NA,NA,1,"2002-03-30",1,"5334_1"
738,37.93278,-80.40839,30,3,2002,1,5335,"PO","ELUC","NR",NA,NA,1,"2002-03-30",1,"5335_1"
734,37.92925,-80.40384,31,3,2002,1,5336,"PO","ELUC","NR",NA,NA,1,"2002-03-31",1,"5336_1"
200,37.56231,-80.52384,14,4,2002,1,5337,"PO","ELUC","NR",NA,NA,1,"2002-04-14",1,"5337_1"
824,37.97422,-80.39985,16,5,2002,1,5338,"PO","ELUC","NR",NA,NA,1,"2002-05-16",1,"5338_1"
814,37.97069,-80.40167,11,6,2002,1,5339,"PO","ELUC","NR",NA,NA,1,"2002-06-11",1,"5339_1"
738,37.93278,-80.40839,29,7,2002,1,5340,"PO","ELUC","NR",NA,NA,1,"2002-07-29",1,"5340_1"
395,37.75629,-80.55356,21,8,2002,1,5341,"PO","ELUC","NR",NA,NA,1,"2002-08-21",1,"5341_1"
681,37.89126,-80.38951,24,8,2002,1,5342,"PO","ELUC","NR",NA,NA,1,"2002-08-24",1,"5342_1"
681,37.89126,-80.38951,8,9,2002,1,5343,"PO","ELUC","NR",NA,NA,1,"2002-09-08",1,"5343_1"
681,37.89126,-80.38951,13,10,2002,1,5344,"PO","ELUC","NR",NA,NA,1,"2002-10-13",1,"5344_1"
225,37.59156,-80.50511,20,4,2003,1,5345,"PO","ELUC","NR",NA,NA,1,"2003-04-20",1,"5345_1"
668,37.88102,-80.39018,12,5,1960,1,5346,"PO","ELUC","NR",NA,NA,1,"1960-05-12",1,"5346_1"
225,37.59156,-80.50511,14,5,2003,1,5347,"PO","ELUC","NR",NA,NA,1,"2003-05-14",1,"5347_1"
681,37.89126,-80.38951,15,5,2003,1,5348,"PO","ELUC","NR",NA,NA,1,"2003-05-15",1,"5348_1"
225,37.59156,-80.50511,10,6,2003,1,5349,"PO","ELUC","NR",NA,NA,1,"2003-06-10",1,"5349_1"
681,37.89126,-80.38951,14,7,2003,1,5350,"PO","ELUC","NR",NA,NA,1,"2003-07-14",1,"5350_1"
764,37.94877,-80.41439,12,9,2008,1,5351,"PO","ELUC","NR",NA,NA,1,"2008-09-12",1,"5351_1"
734,37.92925,-80.40384,12,9,2008,1,5352,"PO","ELUC","NR",NA,NA,1,"2008-09-12",1,"5352_1"
876,38.01833,-80.31916,26,9,2008,1,5353,"PO","ELUC","NR",NA,NA,1,"2008-09-26",1,"5353_1"
826,37.97837,-80.37848,12,9,2008,1,5354,"PO","ELUC","NR",NA,NA,1,"2008-09-12",1,"5354_1"
660,37.87377,-80.38749,29,5,1981,1,5355,"PO","ELUC","NR",NA,NA,1,"1981-05-29",1,"5355_1"
934,38.05209,-80.3021,28,6,1937,1,5356,"PO","ELUC","NR",NA,NA,1,"1937-06-28",1,"5356_1"
341,37.71478,-80.43803,23,6,1938,1,5357,"PO","ELUC","NR",NA,NA,1,"1938-06-23",1,"5357_1"
729,37.92372,-80.38572,29,6,1949,1,5358,"PO","ELUC","NR",NA,NA,1,"1949-06-29",1,"5358_1"
734,37.92925,-80.40384,29,6,1949,1,5359,"PO","ELUC","NR",NA,NA,1,"1949-06-29",1,"5359_1"
734,37.92925,-80.40384,29,6,1949,1,5360,"PO","ELUC","NR",NA,NA,1,"1949-06-29",1,"5360_1"
314,37.68499,-80.53851,9,10,1965,1,5361,"PO","ELUC","NR",NA,NA,1,"1965-10-09",1,"5361_1"
314,37.68499,-80.53851,9,10,1965,1,5362,"PO","ELUC","NR",NA,NA,1,"1965-10-09",1,"5362_1"
372,37.74166,-80.56686,25,9,1965,1,5363,"PO","ELUC","NR",NA,NA,1,"1965-09-25",1,"5363_1"
738,37.93278,-80.40839,26,9,1965,1,5364,"PO","ELUC","NR",NA,NA,1,"1965-09-26",1,"5364_1"
826,37.97837,-80.37848,7,5,1966,1,5365,"PO","ELUC","NR",NA,NA,1,"1966-05-07",1,"5365_1"
349,37.72574,-80.57143,9,10,1965,1,5366,"PO","ELUC","NR",NA,NA,1,"1965-10-09",1,"5366_1"
876,38.01833,-80.31916,7,5,1966,1,5367,"PO","ELUC","NR",NA,NA,1,"1966-05-07",1,"5367_1"
876,38.01833,-80.31916,7,5,1966,1,5368,"PO","ELUC","NR",NA,NA,1,"1966-05-07",1,"5368_1"
599,37.84422,-80.49957,28,5,1966,1,5369,"PO","ELUC","NR",NA,NA,1,"1966-05-28",1,"5369_1"
200,37.56231,-80.52384,5,11,1966,1,5370,"PO","ELUC","NR",NA,NA,1,"1966-11-05",1,"5370_1"
313,37.68362,-80.55815,14,10,1966,1,5371,"PO","ELUC","NR",NA,NA,1,"1966-10-14",1,"5371_1"
681,37.89126,-80.38951,6,8,1966,1,5372,"PO","ELUC","NR",NA,NA,1,"1966-08-06",1,"5372_1"
740,37.93623,-80.36036,20,8,1966,1,5373,"PO","ELUC","NR",NA,NA,1,"1966-08-20",1,"5373_1"
740,37.93623,-80.36036,20,8,1966,1,5374,"PO","ELUC","NR",NA,NA,1,"1966-08-20",1,"5374_1"
529,37.83201,-80.4476,2,4,1966,1,5375,"PO","ELUC","NR",NA,NA,1,"1966-04-02",1,"5375_1"
2,37.24116,-81.22752,19,11,1966,1,5376,"PO","ELUC","NR",NA,NA,1,"1966-11-19",1,"5376_1"
736,37.93043,-80.40877,3,8,1965,1,5377,"PO","ELUC","NR",NA,NA,1,"1965-08-03",1,"5377_1"
736,37.93043,-80.40877,3,8,1965,1,5378,"PO","ELUC","NR",NA,NA,1,"1965-08-03",1,"5378_1"
1006,38.0865,-81.08288,21,8,1991,1,5379,"PO","ELUC","NR",NA,NA,1,"1991-08-21",1,"5379_1"
893,38.03428,-81.02204,11,6,1992,1,5380,"PO","ELUC","NR",NA,NA,1,"1992-06-11",1,"5380_1"
954,38.06289,-81.06926,10,6,1992,1,5381,"PO","ELUC","NR",NA,NA,1,"1992-06-10",1,"5381_1"
940,38.05511,-81.0726,12,5,1992,1,5382,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5382_1"
967,38.0675,-81.07444,12,5,1992,1,5383,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5383_1"
940,38.05511,-81.0726,12,5,1992,1,5384,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5384_1"
881,38.02817,-81.0401,12,5,1992,1,5385,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5385_1"
881,38.02817,-81.0401,12,5,1992,1,5386,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5386_1"
881,38.02817,-81.0401,12,5,1992,1,5387,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5387_1"
881,38.02817,-81.0401,12,5,1992,1,5388,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5388_1"
800,37.9665,-81.08483,8,6,1992,1,5389,"PO","ELUC","NR",NA,NA,1,"1992-06-08",1,"5389_1"
961,38.06594,-81.07205,9,6,1992,1,5390,"PO","ELUC","NR",NA,NA,1,"1992-06-09",1,"5390_1"
219,37.58984,-80.96259,11,6,1997,1,5391,"PO","ELUC","NR",NA,NA,1,"1997-06-11",1,"5391_1"
219,37.58984,-80.96259,21,7,1998,1,5392,"PO","ELUC","NR",NA,NA,1,"1998-07-21",1,"5392_1"
36,37.31694,-80.90556,8,8,1994,1,5393,"PO","ELUC","NR",NA,NA,1,"1994-08-08",1,"5393_1"
734,37.92925,-80.40384,8,8,1957,1,5394,"PO","ELUC","NR",NA,NA,1,"1957-08-08",1,"5394_1"
881,38.02817,-81.0401,12,5,1992,1,5395,"PO","ELUC","NR",NA,NA,1,"1992-05-12",1,"5395_1"
801,37.9665,-81.08482,8,6,1992,1,5396,"PO","ELUC","NR",NA,NA,1,"1992-06-08",1,"5396_1"
801,37.9665,-81.08482,8,6,1992,1,5397,"PO","ELUC","NR",NA,NA,1,"1992-06-08",1,"5397_1"
970,38.06761,-81.07427,9,6,1992,1,5398,"PO","ELUC","NR",NA,NA,1,"1992-06-09",1,"5398_1"
961,38.06594,-81.07205,9,6,1992,1,5399,"PO","ELUC","NR",NA,NA,1,"1992-06-09",1,"5399_1"
953,38.06289,-81.06927,10,6,1992,1,5400,"PO","ELUC","NR",NA,NA,1,"1992-06-10",1,"5400_1"
893,38.03428,-81.02204,11,6,1992,1,5401,"PO","ELUC","NR",NA,NA,1,"1992-06-11",1,"5401_1"
1006,38.0865,-81.08288,21,8,1991,1,5402,"PO","ELUC","NR",NA,NA,1,"1991-08-21",1,"5402_1"
3,37.25141,-81.20296,13,9,2001,1,5403,"PO","ELUC","NR",NA,NA,1,"2001-09-13",1,"5403_1"
3,37.25141,-81.20296,14,10,2001,1,5404,"PO","ELUC","NR",NA,NA,1,"2001-10-14",1,"5404_1"
3,37.25141,-81.20296,14,10,2001,1,5405,"PO","ELUC","NR",NA,NA,1,"2001-10-14",1,"5405_1"
940,38.05511,-81.0726,11,5,1992,1,5406,"PO","DQUA","NR",NA,NA,1,"1992-05-11",1,"5406_1"
1132,38.19512,-81.06848,20,10,2000,1,5407,"PO","DQUA","NR",NA,NA,1,"2000-10-20",1,"5407_1"
1127,38.19407,-81.06742,20,10,2000,1,5408,"PO","DQUA","NR",NA,NA,1,"2000-10-20",1,"5408_1"
956,38.064,-81.08093,14,6,1989,1,5409,"PO","DQUA","NR",NA,NA,1,"1989-06-14",1,"5409_1"
629,37.8524,-81.04072,1,6,1992,1,5410,"PO","DQUA","NR",NA,NA,1,"1992-06-01",1,"5410_1"
629,37.8524,-81.04072,1,6,1995,1,5411,"PO","DQUA","NR",NA,NA,1,"1995-06-01",1,"5411_1"
629,37.8524,-81.04072,8,7,2008,1,5412,"PO","DQUA","NR",NA,NA,1,"2008-07-08",1,"5412_1"
656,37.86948,-80.97865,7,9,2008,1,5413,"PO","DQUA","NR",NA,NA,1,"2008-09-07",1,"5413_1"
1110,38.18393,-81.08148,1,4,1994,1,5414,"PO","DQUA","NR",NA,NA,1,"1994-04-01",1,"5414_1"
1126,38.19403,-81.06899,1,4,1994,1,5415,"PO","DQUA","NR",NA,NA,1,"1994-04-01",1,"5415_1"
1177,38.21454,-81.02945,1,4,1994,1,5416,"PO","DQUA","NR",NA,NA,1,"1994-04-01",1,"5416_1"
1139,38.197,-81.00974,1,4,1994,1,5417,"PO","DQUA","NR",NA,NA,1,"1994-04-01",1,"5417_1"
1115,38.18688,-80.95595,1,4,1994,1,5418,"PO","DQUA","NR",NA,NA,1,"1994-04-01",1,"5418_1"
385,37.74873,-80.93176,12,9,2008,1,5419,"PO","DQUA","NR",NA,NA,1,"2008-09-12",1,"5419_1"
8,37.27257,-81.19585,1,1,1932,1,5420,"PO","DQUA","NR",NA,NA,1,"1932-01-01",1,"5420_1"
1073,38.15382,-81.17956,21,4,2006,1,5421,"PO","DQUA","NR",NA,NA,1,"2006-04-21",1,"5421_1"
35,37.31438,-81.00384,3,7,2006,1,5422,"PO","DQUA","NR",NA,NA,1,"2006-07-03",1,"5422_1"
102,37.43329,-80.86466,1,11,1997,1,5423,"PO","DQUA","NR",NA,NA,1,"1997-11-01",1,"5423_1"
277,37.63183,-80.80394,15,5,1998,1,5424,"PO","DQUA","NR",NA,NA,1,"1998-05-15",1,"5424_1"
197,37.55702,-80.94598,19,6,1997,1,5425,"PO","DQUA","NR",NA,NA,1,"1997-06-19",1,"5425_1"
259,37.61636,-80.9315,19,6,1997,1,5426,"PO","DQUA","NR",NA,NA,1,"1997-06-19",1,"5426_1"
293,37.65001,-80.84689,20,6,1997,1,5427,"PO","DQUA","NR",NA,NA,1,"1997-06-20",1,"5427_1"
1074,38.15413,-81.17985,21,4,2006,1,5428,"PO","DQUA","NR",NA,NA,1,"2006-04-21",1,"5428_1"
1074,38.15413,-81.17985,21,4,2006,1,5429,"PO","DQUA","NR",NA,NA,1,"2006-04-21",1,"5429_1"
673,37.88174,-81.05613,25,4,1992,1,5430,"PO","DQUA","NR",NA,NA,1,"1992-04-25",1,"5430_1"
186,37.5348,-80.90642,4,10,2009,1,5431,"PO","DQUA","NR",NA,NA,1,"2009-10-04",1,"5431_1"
186,37.5348,-80.90642,4,10,2009,1,5432,"PO","DQUA","NR",NA,NA,1,"2009-10-04",1,"5432_1"
186,37.5348,-80.90642,4,10,2009,1,5433,"PO","DQUA","NR",NA,NA,1,"2009-10-04",1,"5433_1"
142,37.49693,-80.84871,4,10,2009,1,5434,"PO","DQUA","NR",NA,NA,1,"2009-10-04",1,"5434_1"
142,37.49693,-80.84871,4,10,2009,1,5435,"PO","DQUA","NR",NA,NA,1,"2009-10-04",1,"5435_1"
186,37.5348,-80.90642,24,10,2009,1,5436,"PO","DQUA","NR",NA,NA,1,"2009-10-24",1,"5436_1"
186,37.5348,-80.90642,24,10,2009,1,5437,"PO","DQUA","NR",NA,NA,1,"2009-10-24",1,"5437_1"
186,37.5348,-80.90642,24,10,2009,1,5438,"PO","DQUA","NR",NA,NA,1,"2009-10-24",1,"5438_1"
871,38.0065,-81.02538,30,7,1989,1,5439,"PO","DQUA","NR",NA,NA,1,"1989-07-30",1,"5439_1"
871,38.0065,-81.02538,30,7,1989,1,5440,"PO","DQUA","NR",NA,NA,1,"1989-07-30",1,"5440_1"
683,37.89262,-81.02899,26,7,1989,1,5441,"PO","DQUA","NR",NA,NA,1,"1989-07-26",1,"5441_1"
717,37.91473,-81.01973,27,7,1989,1,5442,"PO","DQUA","NR",NA,NA,1,"1989-07-27",1,"5442_1"
717,37.91473,-81.01973,27,7,1989,1,5443,"PO","DQUA","NR",NA,NA,1,"1989-07-27",1,"5443_1"
357,37.73401,-80.91593,8,7,1991,1,5444,"PO","DQUA","NR",NA,NA,1,"1991-07-08",1,"5444_1"
10,37.27804,-81.17623,20,7,1931,1,5445,"PO","DQUA","NR",NA,NA,1,"1931-07-20",1,"5445_1"
671,37.8815,-81.05288,18,8,1989,1,5446,"PO","DQUA","NR",NA,NA,1,"1989-08-18",1,"5446_1"
469,37.80262,-80.92675,11,6,1991,1,5447,"PO","DQUA","NR",NA,NA,1,"1991-06-11",1,"5447_1"
469,37.80262,-80.92675,11,6,1991,1,5448,"PO","DQUA","NR",NA,NA,1,"1991-06-11",1,"5448_1"
469,37.80262,-80.92675,11,6,1991,1,5449,"PO","DQUA","NR",NA,NA,1,"1991-06-11",1,"5449_1"
886,38.03132,-81.01945,25,6,1990,1,5450,"PO","DQUA","NR",NA,NA,1,"1990-06-25",1,"5450_1"
516,37.82762,-81.0476,23,8,1990,1,5451,"PO","DQUA","NR",NA,NA,1,"1990-08-23",1,"5451_1"
508,37.82595,-80.98038,14,8,1991,1,5452,"PO","DQUA","NR",NA,NA,1,"1991-08-14",1,"5452_1"
508,37.82595,-80.98038,14,8,1991,1,5453,"PO","DQUA","NR",NA,NA,1,"1991-08-14",1,"5453_1"
508,37.82595,-80.98038,14,8,1991,1,5454,"PO","DQUA","NR",NA,NA,1,"1991-08-14",1,"5454_1"
508,37.82595,-80.98038,14,8,1991,1,5455,"PO","DQUA","NR",NA,NA,1,"1991-08-14",1,"5455_1"
693,37.90428,-81.0201,16,8,1991,1,5456,"PO","DQUA","NR",NA,NA,1,"1991-08-16",1,"5456_1"
693,37.90428,-81.0201,16,8,1991,1,5457,"PO","DQUA","NR",NA,NA,1,"1991-08-16",1,"5457_1"
693,37.90428,-81.0201,16,8,1991,1,5458,"PO","DQUA","NR",NA,NA,1,"1991-08-16",1,"5458_1"
693,37.90428,-81.0201,16,8,1991,1,5459,"PO","DQUA","NR",NA,NA,1,"1991-08-16",1,"5459_1"
662,37.87428,-81.07649,16,8,1991,1,5460,"PO","DQUA","NR",NA,NA,1,"1991-08-16",1,"5460_1"
295,37.65039,-80.94601,4,4,1953,1,5461,"PO","DQUA","NR",NA,NA,1,"1953-04-04",1,"5461_1"
291,37.64653,-80.95309,4,4,1953,1,5462,"PO","DQUA","NR",NA,NA,1,"1953-04-04",1,"5462_1"
1183,38.21709,-81.20816,21,3,1953,1,5463,"PO","DQUA","NR",NA,NA,1,"1953-03-21",1,"5463_1"
1183,38.21709,-81.20816,21,3,1953,1,5464,"PO","DQUA","NR",NA,NA,1,"1953-03-21",1,"5464_1"
1103,38.18025,-81.19929,13,5,1961,1,5465,"PO","DQUA","NR",NA,NA,1,"1961-05-13",1,"5465_1"
250,37.61038,-80.48193,NA,NA,NA,1,5466,"PO","DQUA","NR",NA,NA,1,NA,1,"5466_1"
574,37.83803,-80.75725,21,7,1962,1,5467,"PO","DQUA","NR",NA,NA,1,"1962-07-21",1,"5467_1"
574,37.83803,-80.75725,21,7,1962,1,5468,"PO","DQUA","NR",NA,NA,1,"1962-07-21",1,"5468_1"
324,37.70234,-80.8926,7,7,1962,1,5469,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5469_1"
324,37.70234,-80.8926,7,7,1962,1,5470,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5470_1"
324,37.70234,-80.8926,7,7,1962,1,5471,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5471_1"
324,37.70234,-80.8926,7,7,1962,1,5472,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5472_1"
324,37.70234,-80.8926,7,7,1962,1,5473,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5473_1"
324,37.70234,-80.8926,7,7,1962,1,5474,"PO","DQUA","NR",NA,NA,1,"1962-07-07",1,"5474_1"
336,37.71244,-80.97039,24,6,1962,1,5475,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5475_1"
336,37.71244,-80.97039,24,6,1962,1,5476,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5476_1"
336,37.71244,-80.97039,24,6,1962,1,5477,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5477_1"
336,37.71244,-80.97039,24,6,1962,1,5478,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5478_1"
336,37.71244,-80.97039,24,6,1962,1,5479,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5479_1"
336,37.71244,-80.97039,24,6,1962,1,5480,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5480_1"
336,37.71244,-80.97039,24,6,1962,1,5481,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5481_1"
336,37.71244,-80.97039,24,6,1962,1,5482,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5482_1"
336,37.71244,-80.97039,NA,NA,NA,1,5483,"PO","DQUA","NR",NA,NA,1,NA,1,"5483_1"
336,37.71244,-80.97039,24,6,1962,1,5484,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5484_1"
336,37.71244,-80.97039,24,6,1962,1,5485,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5485_1"
336,37.71244,-80.97039,24,6,1962,1,5486,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5486_1"
336,37.71244,-80.97039,24,6,1962,1,5487,"PO","DQUA","NR",NA,NA,1,"1962-06-24",1,"5487_1"
144,37.49996,-80.40479,26,6,1954,1,5488,"PO","DQUA","NR",NA,NA,1,"1954-06-26",1,"5488_1"
144,37.49996,-80.40479,26,6,1954,1,5489,"PO","DQUA","NR",NA,NA,1,"1954-06-26",1,"5489_1"
126,37.47477,-80.42673,31,7,1956,1,5490,"PO","DQUA","NR",NA,NA,1,"1956-07-31",1,"5490_1"
940,38.05511,-81.0726,2,4,1989,1,5491,"PO","DQUA","NR",NA,NA,1,"1989-04-02",1,"5491_1"
