"site.id","lat","lon","day","month","year","duration","pass.id","survey.id","individual.id","time.to.detect","survey.conducted","survey.pass","data.type","age","species","count"
"PI005B",35.78644553,-82.16013252,18,8,2024,3.75,"3",30,NA,NA,1,"30_3","count","NR","DOCO",0
"PI005B",35.78644553,-82.16013252,18,8,2024,3.75,"3",30,NA,NA,1,"30_3","count","NR","DAEN",0
"PI005B",35.78644553,-82.16013252,18,8,2024,3.75,"3",30,NA,NA,1,"30_3","count","NR","PCYL",0
"PI005B",35.78644553,-82.16013252,18,8,2024,3.75,"3",30,NA,NA,1,"30_3","count","NR","DPER",0
"PI005B",35.78644553,-82.16013252,18,8,2024,3.75,"3",30,NA,NA,1,"30_3","count","NR","ECIR",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DESC",2
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DESM",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DMAV",14
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","EWIL",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DMON",3
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","PRUB",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","EURY",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","GPOR",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DAMP",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DANI",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DCAM",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","PLCH",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","UNKN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DCON",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DLYC",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DEFO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DOCO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DAEN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","PCYL",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","DPER",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"1",36,NA,NA,1,"36_1","count","NR","ECIR",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DESC",4
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DESM",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DMAV",21
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","EWIL",2
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DMON",2
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","PRUB",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","EURY",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","GPOR",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DAMP",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DANI",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DCAM",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","PLCH",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","UNKN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DCON",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DLYC",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DEFO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DOCO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DAEN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","PCYL",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","DPER",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"2",36,NA,NA,1,"36_2","count","NR","ECIR",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DESC",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DESM",2
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DMAV",17
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","EWIL",2
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DMON",1
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","PRUB",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","EURY",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","GPOR",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DAMP",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DANI",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DCAM",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","PLCH",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","UNKN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DCON",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DLYC",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DEFO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DOCO",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DAEN",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","PCYL",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","DPER",0
"PI053B",35.68936451,-82.20043755,19,8,2024,3.33333333333333,"3",36,NA,NA,1,"36_3","count","NR","ECIR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DESC",2
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DESM",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DMAV",8
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","EWIL",2
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DMON",1
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","PRUB",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","EURY",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","GPOR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DAMP",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DANI",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DCAM",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","PLCH",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","UNKN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DCON",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DLYC",2
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DEFO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DOCO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DAEN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","PCYL",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","DPER",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"1",31,NA,NA,1,"31_1","count","NR","ECIR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DESC",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DESM",1
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DMAV",3
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","EWIL",1
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DMON",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","PRUB",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","EURY",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","GPOR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DAMP",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DANI",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DCAM",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","PLCH",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","UNKN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DCON",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DLYC",1
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DEFO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DOCO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DAEN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","PCYL",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","DPER",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"2",31,NA,NA,1,"31_2","count","NR","ECIR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DESC",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DESM",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DMAV",9
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","EWIL",9
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DMON",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","PRUB",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","EURY",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","GPOR",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DAMP",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DANI",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DCAM",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","PLCH",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","UNKN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DCON",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DLYC",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DEFO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DOCO",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DAEN",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","PCYL",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","DPER",0
"PI013A",35.75521046,-82.06117874,21,8,2024,3.01666666666667,"3",31,NA,NA,1,"31_3","count","NR","ECIR",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DESC",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DESM",5
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DMAV",8
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","EWIL",3
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DMON",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","PRUB",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","EURY",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","GPOR",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DAMP",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DANI",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DCAM",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","PLCH",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","UNKN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DCON",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DLYC",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DEFO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DOCO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DAEN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","PCYL",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","DPER",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"1",32,NA,NA,1,"32_1","count","NR","ECIR",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DESC",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DESM",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DMAV",10
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","EWIL",8
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DMON",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","PRUB",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","EURY",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","GPOR",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DAMP",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DANI",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DCAM",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","PLCH",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","UNKN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DCON",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DLYC",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DEFO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DOCO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DAEN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","PCYL",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","DPER",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"2",32,NA,NA,1,"32_2","count","NR","ECIR",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DESC",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DESM",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DMAV",7
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","EWIL",2
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DMON",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","PRUB",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","EURY",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","GPOR",1
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DAMP",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DANI",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DCAM",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","PLCH",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","UNKN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DCON",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DLYC",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DEFO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DOCO",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DAEN",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","PCYL",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","DPER",0
"PI013B",35.75486641,-82.06006988,21,8,2024,3.38333333333333,"3",32,NA,NA,1,"32_3","count","NR","ECIR",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DESC",2
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DESM",4
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DMAV",10
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","EWIL",1
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DMON",7
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","PRUB",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","EURY",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","GPOR",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DAMP",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DANI",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DCAM",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","PLCH",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","UNKN",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DCON",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DLYC",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DEFO",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DOCO",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DAEN",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","PCYL",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","DPER",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"1",33,NA,NA,1,"33_1","count","NR","ECIR",0
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"2",33,NA,NA,1,"33_2","count","NR","DESC",1
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"2",33,NA,NA,1,"33_2","count","NR","DESM",5
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"2",33,NA,NA,1,"33_2","count","NR","DMAV",18
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"2",33,NA,NA,1,"33_2","count","NR","EWIL",1
"PI019A",36.04075712,-81.83820795,23,8,2024,3.3,"2",33,NA,NA,1,"33_2","count","NR","DMON",12
