"site.id","lat","lon","day","month","year","date","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","pass.id","survey.pass"
2201,42.566501,-77.641502,11,9,1999,"9/11/1999",1,578,"PO","DOCH","NR",NA,NA,1,1,"578_1"
2093,42.53718,-78.764263,14,10,1999,"10/14/1999",1,579,"PO","DOCH","NR",NA,NA,1,1,"579_1"
2077,42.532929,-78.893085,18,9,1998,"9/18/1998",1,580,"PO","DOCH","NR",NA,NA,1,1,"580_1"
2286,42.598799,-74.718514,23,5,1997,"5/23/1997",1,581,"PO","DOCH","adult",NA,NA,1,1,"581_1"
2219,42.575549,-77.352234,9,6,1999,"6/9/1999",1,582,"PO","DOCH","NR",NA,NA,1,1,"582_1"
2097,42.538015,-78.854778,6,8,1999,"8/6/1999",1,583,"PO","DOCH","NR",NA,NA,1,1,"583_1"
2299,42.6017,-75.574961,23,6,1998,"6/23/1998",1,584,"PO","DOCH","NR",NA,NA,1,1,"584_1"
2211,42.572244,-77.688267,16,9,1998,"9/16/1998",1,585,"PO","DOCH","NR",NA,NA,1,1,"585_1"
2271,42.59159,-76.673965,8,7,1997,"7/8/1997",1,586,"PO","DOCH","NR",NA,NA,1,1,"586_1"
2282,42.597606,-76.195291,8,9,1994,"9/8/1994",1,587,"PO","DOCH","NR",NA,NA,1,1,"587_1"
2285,42.598392,-76.191955,0,4,1993,"3/31/1993",1,588,"PO","DOCH","NR",NA,NA,1,1,"588_1"
2290,42.599048,-76.206576,17,7,1999,"7/17/1999",1,589,"PO","DOCH","NR",NA,NA,1,1,"589_1"
2293,42.599225,-76.206402,18,7,1999,"7/18/1999",1,590,"PO","DOCH","NR",NA,NA,1,1,"590_1"
2296,42.599356,-76.206405,15,7,1999,"7/15/1999",1,591,"PO","DOCH","NR",NA,NA,1,1,"591_1"
2165,42.551279,-78.571035,14,8,1998,"8/14/1998",1,592,"PO","DOCH","NR",NA,NA,1,1,"592_1"
2260,42.58818,-77.132518,20,6,1998,"6/20/1998",1,593,"PO","DOCH","NR",NA,NA,1,1,"593_1"
2102,42.540336,-78.981408,20,7,1999,"7/20/1999",1,594,"PO","DOCH","NR",NA,NA,1,1,"594_1"
2210,42.570344,-78.0491,3,10,1998,"10/3/1998",1,595,"PO","DOCH","NR",NA,NA,1,1,"595_1"
2213,42.573777,-78.343682,10,7,1999,"7/10/1999",1,596,"PO","DOCH","NR",NA,NA,1,1,"596_1"
2279,42.59521,-77.531482,9,9,1998,"9/9/1998",1,597,"PO","DOCH","NR",NA,NA,1,1,"597_1"
2336,42.621478,-75.730537,10,7,1997,"7/10/1997",1,598,"PO","DOCH","NR",NA,NA,1,1,"598_1"
2337,42.62171,-75.722571,16,7,1999,"7/16/1999",1,599,"PO","DOCH","NR",NA,NA,1,1,"599_1"
2180,42.557715,-78.919666,18,9,1998,"9/18/1998",1,600,"PO","DOCH","NR",NA,NA,1,1,"600_1"
2338,42.623078,-75.730575,1,5,1997,"5/1/1997",1,601,"PO","DOCH","NR",NA,NA,1,1,"601_1"
2221,42.577454,-78.388689,18,9,1999,"9/18/1999",1,602,"PO","DOCH","NR",NA,NA,1,1,"602_1"
2334,42.620928,-76.312923,2,10,1996,"10/2/1996",1,603,"PO","DOCH","NR",NA,NA,1,1,"603_1"
2228,42.578586,-78.385671,18,9,1999,"9/18/1999",1,604,"PO","DOCH","NR",NA,NA,1,1,"604_1"
2344,42.627055,-75.715402,10,7,1999,"7/10/1999",1,605,"PO","DOCH","NR",NA,NA,1,1,"605_1"
2347,42.62759,-75.72247,16,7,1999,"7/16/1999",1,606,"PO","DOCH","NR",NA,NA,1,1,"606_1"
2283,42.597703,-77.996443,18,6,1994,"6/18/1994",1,607,"PO","DOCH","NR",NA,NA,1,1,"607_1"
2307,42.607122,-77.99156,1,9,1992,"9/1/1992",1,608,"PO","DOCH","NR",NA,NA,1,1,"608_1"
2308,42.607472,-77.992075,13,7,1993,"7/13/1993",1,609,"PO","DOCH","NR",NA,NA,1,1,"609_1"
2342,42.623764,-77.327003,23,5,1998,"5/23/1998",1,610,"PO","DOCH","NR",NA,NA,1,1,"610_1"
2318,42.610647,-77.99291,8,10,1993,"10/8/1993",1,611,"PO","DOCH","NR",NA,NA,1,1,"611_1"
2378,42.645504,-73.988037,22,6,1998,"6/22/1998",1,612,"PO","DOCH","adult",NA,NA,1,1,"612_1"
2379,42.645523,-73.988011,26,4,1990,"4/26/1990",1,613,"PO","DOCH","adult",NA,NA,1,1,"613_1"
2382,42.646667,-73.989268,18,10,1991,"10/18/1991",1,614,"PO","DOCH","adult",NA,NA,1,1,"614_1"
2382,42.646667,-73.989268,20,10,1994,"10/20/1994",1,615,"PO","DOCH","adult",NA,NA,1,1,"615_1"
2384,42.646691,-73.989258,26,4,1995,"4/26/1995",1,616,"PO","DOCH","adult",NA,NA,1,1,"616_1"
2385,42.646706,-73.989319,18,5,1991,"5/18/1991",1,617,"PO","DOCH","adult",NA,NA,1,1,"617_1"
2324,42.613542,-78.010038,23,9,1996,"9/23/1996",1,618,"PO","DOCH","NR",NA,NA,1,1,"618_1"
2351,42.629405,-77.354906,18,6,1999,"6/18/1999",1,619,"PO","DOCH","NR",NA,NA,1,1,"619_1"
2427,42.649697,-76.001025,15,8,1995,"8/15/1995",1,620,"PO","DOCH","NR",NA,NA,1,1,"620_1"
2437,42.654088,-75.739821,19,8,1996,"8/19/1996",1,621,"PO","DOCH","NR",NA,NA,1,1,"621_1"
2438,42.654975,-73.993732,26,5,1998,"5/26/1998",1,622,"PO","DOCH","adult",NA,NA,1,1,"622_1"
2441,42.655116,-73.993749,10,9,1995,"9/10/1995",1,623,"PO","DOCH","adult",NA,NA,1,1,"623_1"
2303,42.60528,-78.736119,6,8,1999,"8/6/1999",1,624,"PO","DOCH","NR",NA,NA,1,1,"624_1"
2348,42.627811,-77.98282,24,5,1997,"5/24/1997",1,625,"PO","DOCH","NR",NA,NA,1,1,"625_1"
2429,42.650385,-77.244306,11,7,1998,"7/11/1998",1,626,"PO","DOCH","NR",NA,NA,1,1,"626_1"
2389,42.647471,-77.437521,1,10,1999,"10/1/1999",1,627,"PO","DOCH","NR",NA,NA,1,1,"627_1"
2322,42.612943,-78.780556,6,8,1999,"8/6/1999",1,628,"PO","DOCH","NR",NA,NA,1,1,"628_1"
2501,42.675824,-74.511524,28,4,1998,"4/28/1998",1,629,"PO","DOCH","adult",NA,NA,1,1,"629_1"
2373,42.641753,-77.898542,24,9,1997,"9/24/1997",1,630,"PO","DOCH","NR",NA,NA,1,1,"630_1"
2432,42.650822,-77.697404,1,7,1998,"7/1/1998",1,631,"PO","DOCH","NR",NA,NA,1,1,"631_1"
2516,42.679953,-75.908241,12,9,1999,"9/12/1999",1,632,"PO","DOCH","NR",NA,NA,1,1,"632_1"
2327,42.61703,-78.9038,23,8,1999,"8/23/1999",1,633,"PO","DOCH","NR",NA,NA,1,1,"633_1"
2527,42.683784,-75.181592,14,8,1997,"8/14/1997",1,634,"PO","DOCH","adult",NA,NA,1,1,"634_1"
2343,42.626434,-78.652524,14,10,1999,"10/14/1999",1,635,"PO","DOCH","NR",NA,NA,1,1,"635_1"
2534,42.687858,-74.67673,1,5,1997,"5/1/1997",1,636,"PO","DOCH","adult",NA,NA,1,1,"636_1"
2531,42.686007,-76.00595,10,6,1994,"6/10/1994",1,637,"PO","DOCH","NR",NA,NA,1,1,"637_1"
2479,42.672462,-77.433968,28,5,1999,"5/28/1999",1,638,"PO","DOCH","NR",NA,NA,1,1,"638_1"
2482,42.672958,-77.435758,30,5,1997,"5/30/1997",1,639,"PO","DOCH","NR",NA,NA,1,1,"639_1"
2484,42.673373,-77.433573,25,5,1999,"5/25/1999",1,640,"PO","DOCH","NR",NA,NA,1,1,"640_1"
2350,42.629119,-79.008176,20,7,1999,"7/20/1999",1,641,"PO","DOCH","NR",NA,NA,1,1,"641_1"
2486,42.673459,-77.435015,26,5,1999,"5/26/1999",1,642,"PO","DOCH","NR",NA,NA,1,1,"642_1"
2372,42.641554,-78.637658,23,8,1999,"8/23/1999",1,643,"PO","DOCH","NR",NA,NA,1,1,"643_1"
2488,42.673637,-77.432044,28,5,1997,"5/28/1997",1,644,"PO","DOCH","NR",NA,NA,1,1,"644_1"
2491,42.673852,-77.434393,31,5,1997,"5/31/1997",1,645,"PO","DOCH","NR",NA,NA,1,1,"645_1"
2493,42.674041,-77.43525,29,5,1999,"5/29/1999",1,646,"PO","DOCH","NR",NA,NA,1,1,"646_1"
2360,42.632998,-78.91646,18,10,1999,"10/18/1999",1,647,"PO","DOCH","NR",NA,NA,1,1,"647_1"
2495,42.674233,-77.433612,25,5,1999,"5/25/1999",1,648,"PO","DOCH","NR",NA,NA,1,1,"648_1"
2355,42.631864,-78.989717,20,7,1999,"7/20/1999",1,649,"PO","DOCH","NR",NA,NA,1,1,"649_1"
2505,42.676267,-77.437407,27,5,1997,"5/27/1997",1,650,"PO","DOCH","NR",NA,NA,1,1,"650_1"
2506,42.676284,-77.436612,26,5,1999,"5/26/1999",1,651,"PO","DOCH","NR",NA,NA,1,1,"651_1"
2358,42.632561,-79.009227,20,7,1999,"7/20/1999",1,652,"PO","DOCH","NR",NA,NA,1,1,"652_1"
2551,42.695481,-76.403945,27,9,1998,"9/27/1998",1,653,"PO","DOCH","NR",NA,NA,1,1,"653_1"
2426,42.649235,-78.582895,27,9,1999,"9/27/1999",1,654,"PO","DOCH","NR",NA,NA,1,1,"654_1"
2481,42.672559,-77.8369,29,4,1998,"4/29/1998",1,655,"PO","DOCH","NR",NA,NA,1,1,"655_1"
2513,42.678873,-77.5929,5,8,1993,"8/5/1993",1,656,"PO","DOCH","NR",NA,NA,1,1,"656_1"
2570,42.704554,-75.92449,12,9,1999,"9/12/1999",1,657,"PO","DOCH","NR",NA,NA,1,1,"657_1"
2435,42.650991,-78.649728,14,10,1999,"10/14/1999",1,658,"PO","DOCH","NR",NA,NA,1,1,"658_1"
2567,42.702625,-76.246949,25,7,1997,"7/25/1997",1,659,"PO","DOCH","NR",NA,NA,1,1,"659_1"
2388,42.646818,-78.879431,18,10,1999,"10/18/1999",1,660,"PO","DOCH","NR",NA,NA,1,1,"660_1"
2529,42.68559,-77.526563,5,10,1998,"10/5/1998",1,661,"PO","DOCH","NR",NA,NA,1,1,"661_1"
2443,42.656468,-78.738208,14,10,1999,"10/14/1999",1,662,"PO","DOCH","NR",NA,NA,1,1,"662_1"
2476,42.67042,-78.294622,19,9,1999,"9/19/1999",1,663,"PO","DOCH","NR",NA,NA,1,1,"663_1"
2608,42.714253,-75.99779,29,9,1996,"9/29/1996",1,664,"PO","DOCH","NR",NA,NA,1,1,"664_1"
2609,42.714312,-75.998543,29,9,1996,"9/29/1996",1,665,"PO","DOCH","NR",NA,NA,1,1,"665_1"
2446,42.658338,-78.793626,18,10,1999,"10/18/1999",1,666,"PO","DOCH","NR",NA,NA,1,1,"666_1"
2522,42.681865,-78.049992,27,9,1999,"9/27/1999",1,667,"PO","DOCH","NR",NA,NA,1,1,"667_1"
2549,42.694388,-77.57,19,8,1992,"8/19/1992",1,668,"PO","DOCH","NR",NA,NA,1,1,"668_1"
2542,42.689168,-77.886909,22,9,1999,"9/22/1999",1,669,"PO","DOCH","NR",NA,NA,1,1,"669_1"
2563,42.702355,-77.369434,1,10,1999,"10/1/1999",1,670,"PO","DOCH","NR",NA,NA,1,1,"670_1"
2553,42.698389,-77.567532,7,10,1993,"10/7/1993",1,671,"PO","DOCH","NR",NA,NA,1,1,"671_1"
2632,42.725909,-76.004711,25,9,1996,"9/25/1996",1,672,"PO","DOCH","NR",NA,NA,1,1,"672_1"
2633,42.726777,-76.004747,29,9,1996,"9/29/1996",1,673,"PO","DOCH","NR",NA,NA,1,1,"673_1"
2631,42.72506,-76.195905,2,10,1996,"10/2/1996",1,674,"PO","DOCH","NR",NA,NA,1,1,"674_1"
2588,42.71064,-77.224266,30,6,1999,"6/30/1999",1,675,"PO","DOCH","NR",NA,NA,1,1,"675_1"
2600,42.712336,-77.236744,22,8,1998,"8/22/1998",1,676,"PO","DOCH","NR",NA,NA,1,1,"676_1"
2629,42.722378,-76.655163,17,8,1996,"8/17/1996",1,677,"PO","DOCH","NR",NA,NA,1,1,"677_1"
2580,42.707682,-77.573558,13,8,1992,"8/13/1992",1,678,"PO","DOCH","NR",NA,NA,1,1,"678_1"
2591,42.710876,-77.453564,21,5,1996,"5/21/1996",1,679,"PO","DOCH","NR",NA,NA,1,1,"679_1"
2593,42.711011,-77.454225,17,10,1998,"10/17/1998",1,680,"PO","DOCH","NR",NA,NA,1,1,"680_1"
2646,42.73125,-76.26365,2,10,1996,"10/2/1996",1,681,"PO","DOCH","NR",NA,NA,1,1,"681_1"
2659,42.738551,-75.708101,21,7,1996,"7/21/1996",1,682,"PO","DOCH","NR",NA,NA,1,1,"682_1"
2662,42.739161,-75.771944,3,6,1996,"6/3/1996",1,683,"PO","DOCH","NR",NA,NA,1,1,"683_1"
2564,42.702389,-78.065783,27,9,1999,"9/27/1999",1,684,"PO","DOCH","NR",NA,NA,1,1,"684_1"
2669,42.742197,-76.297547,13,7,1996,"7/13/1996",1,685,"PO","DOCH","NR",NA,NA,1,1,"685_1"
2545,42.690691,-78.690622,23,8,1999,"8/23/1999",1,686,"PO","DOCH","NR",NA,NA,1,1,"686_1"
2538,42.688333,-78.780994,6,8,1999,"8/6/1999",1,687,"PO","DOCH","NR",NA,NA,1,1,"687_1"
2685,42.746746,-76.076059,16,4,1998,"4/16/1998",1,688,"PO","DOCH","NR",NA,NA,1,1,"688_1"
2575,42.70585,-78.279201,5,6,1998,"6/5/1998",1,689,"PO","DOCH","NR",NA,NA,1,1,"689_1"
2639,42.729154,-77.397088,19,10,1998,"10/19/1998",1,690,"PO","DOCH","NR",NA,NA,1,1,"690_1"
2648,42.733056,-77.390593,26,5,1995,"5/26/1995",1,691,"PO","DOCH","NR",NA,NA,1,1,"691_1"
2688,42.748404,-76.488003,17,5,1998,"5/17/1998",1,692,"PO","DOCH","NR",NA,NA,1,1,"692_1"
2702,42.752447,-76.223804,3,10,1996,"10/3/1996",1,693,"PO","DOCH","NR",NA,NA,1,1,"693_1"
2710,42.758916,-74.744798,14,5,1999,"5/14/1999",1,694,"PO","DOCH","adult",NA,NA,1,1,"694_1"
2692,42.749662,-76.488173,25,5,1996,"5/25/1996",1,695,"PO","DOCH","NR",NA,NA,1,1,"695_1"
2550,42.694851,-78.93159,14,5,1998,"5/14/1998",1,696,"PO","DOCH","NR",NA,NA,1,1,"696_1"
2675,42.743638,-77.17451,11,6,1997,"6/11/1997",1,697,"PO","DOCH","NR",NA,NA,1,1,"697_1"
2735,42.766589,-75.17873,7,8,1997,"8/7/1997",1,698,"PO","DOCH","adult",NA,NA,1,1,"698_1"
2754,42.770028,-74.95283,23,6,1998,"6/23/1998",1,699,"PO","DOCH","adult",NA,NA,1,1,"699_1"
2666,42.741375,-77.568759,8,6,1993,"6/8/1993",1,700,"PO","DOCH","NR",NA,NA,1,1,"700_1"
2732,42.766056,-76.003289,29,9,1996,"9/29/1996",1,701,"PO","DOCH","NR",NA,NA,1,1,"701_1"
2729,42.765689,-76.087799,1,5,1996,"5/1/1996",1,702,"PO","DOCH","NR",NA,NA,1,1,"702_1"
2636,42.72805,-78.163575,24,8,1997,"8/24/1997",1,703,"PO","DOCH","NR",NA,NA,1,1,"703_1"
2736,42.766616,-76.093402,22,4,1996,"4/22/1996",1,704,"PO","DOCH","NR",NA,NA,1,1,"704_1"
2727,42.764946,-76.262262,7,5,1994,"5/7/1994",1,705,"PO","DOCH","NR",NA,NA,1,1,"705_1"
2572,42.705069,-78.94723,30,8,1999,"8/30/1999",1,706,"PO","DOCH","NR",NA,NA,1,1,"706_1"
2751,42.76937,-76.083876,4,10,1997,"10/4/1997",1,707,"PO","DOCH","NR",NA,NA,1,1,"707_1"
2760,42.771849,-75.796517,1,8,1996,"8/1/1996",1,708,"PO","DOCH","NR",NA,NA,1,1,"708_1"
2620,42.718358,-78.596458,3,7,1999,"7/3/1999",1,709,"PO","DOCH","NR",NA,NA,1,1,"709_1"
2624,42.718931,-78.596905,12,6,1999,"6/12/1999",1,710,"PO","DOCH","NR",NA,NA,1,1,"710_1"
2759,42.771838,-76.015598,25,9,1996,"9/25/1996",1,711,"PO","DOCH","NR",NA,NA,1,1,"711_1"
2696,42.751632,-77.527986,20,8,1998,"8/20/1998",1,712,"PO","DOCH","NR",NA,NA,1,1,"712_1"
2697,42.751718,-77.528227,6,5,1999,"5/6/1999",1,713,"PO","DOCH","NR",NA,NA,1,1,"713_1"
2776,42.776661,-76.03314,1,10,1996,"10/1/1996",1,714,"PO","DOCH","NR",NA,NA,1,1,"714_1"
2687,42.747498,-77.796301,1,6,1998,"6/1/1998",1,715,"PO","DOCH","NR",NA,NA,1,1,"715_1"
2778,42.778755,-75.998435,25,9,1996,"9/25/1996",1,716,"PO","DOCH","NR",NA,NA,1,1,"716_1"
2772,42.774479,-76.505441,20,8,1996,"8/20/1996",1,717,"PO","DOCH","NR",NA,NA,1,1,"717_1"
2782,42.779701,-76.036529,19,4,1996,"4/19/1996",1,718,"PO","DOCH","NR",NA,NA,1,1,"718_1"
2740,42.767157,-77.001762,15,6,1999,"6/15/1999",1,719,"PO","DOCH","NR",NA,NA,1,1,"719_1"
2786,42.780556,-76.034454,8,7,1999,"7/8/1999",1,720,"PO","DOCH","NR",NA,NA,1,1,"720_1"
2788,42.781311,-76.033683,3,7,1995,"7/3/1995",1,721,"PO","DOCH","NR",NA,NA,1,1,"721_1"
2721,42.762018,-77.389496,10,5,1995,"5/10/1995",1,722,"PO","DOCH","NR",NA,NA,1,1,"722_1"
2805,42.782721,-76.034745,1,10,1996,"10/1/1996",1,723,"PO","DOCH","NR",NA,NA,1,1,"723_1"
2810,42.783037,-76.033787,1,10,1999,"10/1/1999",1,724,"PO","DOCH","NR",NA,NA,1,1,"724_1"
2811,42.783046,-76.039054,1,10,1999,"10/1/1999",1,725,"PO","DOCH","NR",NA,NA,1,1,"725_1"
2726,42.763608,-77.380525,18,9,1996,"9/18/1996",1,726,"PO","DOCH","NR",NA,NA,1,1,"726_1"
2820,42.787865,-75.368833,8,6,1999,"6/8/1999",1,727,"PO","DOCH","NR",NA,NA,1,1,"727_1"
2655,42.737522,-78.482963,2,5,1998,"5/2/1998",1,728,"PO","DOCH","NR",NA,NA,1,1,"728_1"
2715,42.760783,-77.626818,10,4,1999,"4/10/1999",1,729,"PO","DOCH","NR",NA,NA,1,1,"729_1"
2757,42.771371,-77.39161,15,5,1995,"5/15/1995",1,730,"PO","DOCH","NR",NA,NA,1,1,"730_1"
2741,42.767272,-77.586459,1,7,1998,"7/1/1998",1,731,"PO","DOCH","NR",NA,NA,1,1,"731_1"
2748,42.767883,-77.58444,6,5,1999,"5/6/1999",1,732,"PO","DOCH","NR",NA,NA,1,1,"732_1"
2766,42.772825,-77.389467,10,5,1999,"5/10/1999",1,733,"PO","DOCH","NR",NA,NA,1,1,"733_1"
2671,42.74269,-78.551753,20,8,1999,"8/20/1999",1,734,"PO","DOCH","NR",NA,NA,1,1,"734_1"
2839,42.794102,-75.932435,6,8,2004,"8/6/2004",1,735,"PO","DOCH","NR",NA,NA,1,1,"735_1"
2645,42.731246,-78.916066,22,9,1999,"9/22/1999",1,736,"PO","DOCH","NR",NA,NA,1,1,"736_1"
2713,42.760699,-77.957374,12,8,1998,"8/12/1998",1,737,"PO","DOCH","NR",NA,NA,1,1,"737_1"
2855,42.79799,-75.614244,5,8,1998,"8/5/1998",1,738,"PO","DOCH","NR",NA,NA,1,1,"738_1"
2826,42.790839,-73.571839,15,4,1995,"4/15/1995",1,739,"PO","DOCH","adult",NA,NA,1,1,"739_1"
2678,42.74469,-78.551637,3,7,1999,"7/3/1999",1,740,"PO","DOCH","NR",NA,NA,1,1,"740_1"
2849,42.797465,-75.936001,6,8,2004,"8/6/2004",1,741,"PO","DOCH","NR",NA,NA,1,1,"741_1"
2765,42.772311,-77.625199,17,5,1999,"5/17/1999",1,742,"PO","DOCH","NR",NA,NA,1,1,"742_1"
2838,42.793845,-73.523576,7,5,1995,"5/7/1995",1,743,"PO","DOCH","adult",NA,NA,1,1,"743_1"
2854,42.79794,-76.296925,14,7,1996,"7/14/1996",1,744,"PO","DOCH","NR",NA,NA,1,1,"744_1"
2862,42.801628,-75.922598,5,7,1997,"7/5/1997",1,745,"PO","DOCH","NR",NA,NA,1,1,"745_1"
2844,42.796875,-73.567212,20,8,1994,"8/20/1994",1,746,"PO","DOCH","adult",NA,NA,1,1,"746_1"
2846,42.796907,-73.567294,12,8,1994,"8/12/1994",1,747,"PO","DOCH","adult",NA,NA,1,1,"747_1"
2846,42.796907,-73.567294,19,8,1994,"8/19/1994",1,748,"PO","DOCH","larva",NA,NA,1,1,"748_1"
2864,42.804563,-74.309311,23,4,1998,"4/23/1998",1,749,"PO","DOCH","adult",NA,NA,1,1,"749_1"
2777,42.777225,-77.618706,1,7,1998,"7/1/1998",1,750,"PO","DOCH","NR",NA,NA,1,1,"750_1"
2720,42.761829,-78.317996,4,6,1998,"6/4/1998",1,751,"PO","DOCH","NR",NA,NA,1,1,"751_1"
2816,42.784511,-77.626433,21,4,1999,"4/21/1999",1,752,"PO","DOCH","NR",NA,NA,1,1,"752_1"
2816,42.784511,-77.626433,21,4,1999,"4/21/1999",1,753,"PO","DOCH","NR",NA,NA,1,1,"753_1"
2717,42.76105,-78.534556,5,5,1998,"5/5/1998",1,754,"PO","DOCH","NR",NA,NA,1,1,"754_1"
2894,42.816204,-75.289766,27,5,1999,"5/27/1999",1,755,"PO","DOCH","NR",NA,NA,1,1,"755_1"
2888,42.815251,-75.740171,21,7,1996,"7/21/1996",1,756,"PO","DOCH","NR",NA,NA,1,1,"756_1"
2716,42.760837,-78.688552,20,10,1999,"10/20/1999",1,757,"PO","DOCH","NR",NA,NA,1,1,"757_1"
2744,42.767557,-78.518606,14,8,1998,"8/14/1998",1,758,"PO","DOCH","NR",NA,NA,1,1,"758_1"
2876,42.810492,-76.664835,9,7,1991,"7/9/1991",1,759,"PO","DOCH","NR",NA,NA,1,1,"759_1"
2877,42.810642,-76.666336,9,7,1991,"7/9/1991",1,760,"PO","DOCH","NR",NA,NA,1,1,"760_1"
2737,42.767008,-78.594651,4,6,1999,"6/4/1999",1,761,"PO","DOCH","NR",NA,NA,1,1,"761_1"
2749,42.767884,-78.773118,18,10,1999,"10/18/1999",1,762,"PO","DOCH","NR",NA,NA,1,1,"762_1"
2834,42.793129,-77.948708,12,5,1998,"5/12/1998",1,763,"PO","DOCH","NR",NA,NA,1,1,"763_1"
2835,42.793383,-77.954698,12,5,1998,"5/12/1998",1,764,"PO","DOCH","NR",NA,NA,1,1,"764_1"
2912,42.827457,-76.410788,11,8,1996,"8/11/1996",1,765,"PO","DOCH","NR",NA,NA,1,1,"765_1"
2858,42.799186,-78.07556,15,6,1998,"6/15/1998",1,766,"PO","DOCH","NR",NA,NA,1,1,"766_1"
2930,42.845913,-75.31698,31,7,1997,"7/31/1997",1,767,"PO","DOCH","NR",NA,NA,1,1,"767_1"
2881,42.812625,-78.075468,1,6,1998,"6/1/1998",1,768,"PO","DOCH","NR",NA,NA,1,1,"768_1"
2880,42.812516,-78.165145,13,5,1995,"5/13/1995",1,769,"PO","DOCH","NR",NA,NA,1,1,"769_1"
2932,42.855785,-75.437596,27,5,1999,"5/27/1999",1,770,"PO","DOCH","NR",NA,NA,1,1,"770_1"
2885,42.812964,-78.163248,16,9,1995,"9/16/1995",1,771,"PO","DOCH","NR",NA,NA,1,1,"771_1"
2933,42.856204,-76.155862,22,7,1996,"7/22/1996",1,772,"PO","DOCH","NR",NA,NA,1,1,"772_1"
2901,42.820671,-78.306043,25,4,1998,"4/25/1998",1,773,"PO","DOCH","NR",NA,NA,1,1,"773_1"
2913,42.830467,-78.032264,17,4,1998,"4/17/1998",1,774,"PO","DOCH","NR",NA,NA,1,1,"774_1"
2917,42.832492,-78.095441,5,5,1998,"5/5/1998",1,775,"PO","DOCH","NR",NA,NA,1,1,"775_1"
2915,42.831913,-78.16007,18,5,1998,"5/18/1998",1,776,"PO","DOCH","NR",NA,NA,1,1,"776_1"
2918,42.83426,-78.123925,21,4,1998,"4/21/1998",1,777,"PO","DOCH","NR",NA,NA,1,1,"777_1"
2910,42.825046,-78.448442,4,5,1998,"5/4/1998",1,778,"PO","DOCH","NR",NA,NA,1,1,"778_1"
2919,42.835041,-78.102693,5,6,1998,"6/5/1998",1,779,"PO","DOCH","NR",NA,NA,1,1,"779_1"
2960,42.879688,-75.444426,14,8,1997,"8/14/1997",1,780,"PO","DOCH","NR",NA,NA,1,1,"780_1"
2950,42.873236,-73.509769,5,5,1995,"5/5/1995",1,781,"PO","DOCH","NR",NA,NA,1,1,"781_1"
2971,42.887027,-75.672142,21,7,1998,"7/21/1998",1,782,"PO","DOCH","NR",NA,NA,1,1,"782_1"
2925,42.840986,-78.470438,3,9,1999,"9/3/1999",1,783,"PO","DOCH","NR",NA,NA,1,1,"783_1"
2979,42.890339,-74.016787,16,7,1999,"7/16/1999",1,784,"PO","DOCH","adult",NA,NA,1,1,"784_1"
2973,42.887483,-73.498294,5,5,1995,"5/5/1995",1,785,"PO","DOCH","NR",NA,NA,1,1,"785_1"
2985,42.893151,-76.27812,4,9,1996,"9/4/1996",1,786,"PO","DOCH","NR",NA,NA,1,1,"786_1"
2943,42.868166,-77.762128,6,5,1998,"5/6/1998",1,787,"PO","DOCH","NR",NA,NA,1,1,"787_1"
2991,42.901775,-74.472624,23,5,1994,"5/23/1994",1,788,"PO","DOCH","adult",NA,NA,1,1,"788_1"
2988,42.901756,-75.724372,5,8,1998,"8/5/1998",1,789,"PO","DOCH","NR",NA,NA,1,1,"789_1"
2937,42.858237,-78.285103,25,4,1998,"4/25/1998",1,790,"PO","DOCH","NR",NA,NA,1,1,"790_1"
2994,42.90438,-75.560016,23,5,1997,"5/23/1997",1,791,"PO","DOCH","NR",NA,NA,1,1,"791_1"
2998,42.906413,-74.802708,30,4,1999,"4/30/1999",1,792,"PO","DOCH","NR",NA,NA,1,1,"792_1"
2949,42.870676,-77.933181,12,8,1998,"8/12/1998",1,793,"PO","DOCH","NR",NA,NA,1,1,"793_1"
2993,42.901888,-76.262608,10,4,1998,"4/10/1998",1,794,"PO","DOCH","NR",NA,NA,1,1,"794_1"
2958,42.878846,-77.756712,15,6,1998,"6/15/1998",1,795,"PO","DOCH","NR",NA,NA,1,1,"795_1"
2952,42.873904,-78.354287,4,5,1998,"5/4/1998",1,796,"PO","DOCH","NR",NA,NA,1,1,"796_1"
2966,42.881023,-78.119769,23,5,1998,"5/23/1998",1,797,"PO","DOCH","NR",NA,NA,1,1,"797_1"
2967,42.881556,-78.121631,19,4,1998,"4/19/1998",1,798,"PO","DOCH","NR",NA,NA,1,1,"798_1"
2954,42.876181,-78.32182,13,5,1998,"5/13/1998",1,799,"PO","DOCH","NR",NA,NA,1,1,"799_1"
2962,42.880642,-78.353182,26,9,1999,"9/26/1999",1,800,"PO","DOCH","NR",NA,NA,1,1,"800_1"
3016,42.929814,-75.994395,18,4,1998,"4/18/1998",1,801,"PO","DOCH","NR",NA,NA,1,1,"801_1"
3027,42.943896,-74.827143,15,5,1998,"5/15/1998",1,802,"PO","DOCH","NR",NA,NA,1,1,"802_1"
3034,42.950355,-75.125536,30,7,1997,"7/30/1997",1,803,"PO","DOCH","NR",NA,NA,1,1,"803_1"
3025,42.937631,-77.098871,29,8,1998,"8/29/1998",1,804,"PO","DOCH","NR",NA,NA,1,1,"804_1"
3001,42.907873,-78.423008,29,3,1998,"3/29/1998",1,805,"PO","DOCH","NR",NA,NA,1,1,"805_1"
