"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat333",34.113749,-84.530812,"Georgia",14786,"2021-03-14T13:08:14",14,3,2021,1,929,1,"929_1","PO","PLSE","NR",NA,NA,1
"iNat288",33.997863,-84.329606,"Georgia",28902,"2021-03-12T10:33:30",12,3,2021,1,930,1,"930_1","PO","PLSE","NR",NA,NA,1
"iNat59",33.575128,-84.716886,"Georgia",9,"2020-11-23T11:47",23,11,2020,1,931,1,"931_1","PO","PLSE","NR",NA,NA,1
"iNat1354",38.612562,-90.694917,"Missouri",50,"2021-03-05T13:04:33Z",5,3,2021,1,932,1,"932_1","PO","PLSE","NR",NA,NA,1
"iNat716",34.688608,-94.323006,"Arkansas",755,"2021-03-05T09:35",5,3,2021,1,933,1,"933_1","PO","PLSE","NR",NA,NA,1
"iNat599",34.467055,-93.920486,"Arkansas",28818,"2021-03-05T16:09",5,3,2021,1,934,1,"934_1","PO","PLSE","NR",NA,NA,1
"iNat719",34.689596,-94.320032,"Arkansas",718,"2021-03-05T10:03",5,3,2021,1,935,1,"935_1","PO","PLSE","NR",NA,NA,1
"iNat318",34.056454,-83.811331,"Georgia",28874,"2021-02-26T14:25",26,2,2021,1,936,1,"936_1","PO","PLSE","NR",NA,NA,1
"iNat76",33.717606,-84.47886,"Georgia",22,"2021-03-03T14:08:27",3,3,2021,1,937,1,"937_1","PO","PLSE","NR",NA,NA,1
"iNat569",34.435337,-93.875202,"Arkansas",1287,"2021-03-06T08:22",6,3,2021,1,938,1,"938_1","PO","PLSE","NR",NA,NA,1
"iNat51",33.513854,-84.727278,"Georgia",NA,"2021-03-08T17:43",8,3,2021,1,939,1,"939_1","PO","PLSE","NR",NA,NA,1
"iNat663",34.677527,-94.20948,"Arkansas",2112,"2021-03-06T11:59",6,3,2021,1,940,1,"940_1","PO","PLSE","NR",NA,NA,1
"iNat421",34.130883,-94.694821,"Oklahoma",333,"2021-03-04T14:46",4,3,2021,1,941,1,"941_1","PO","PLSE","NR",NA,NA,1
"iNat374",34.128663,-94.692817,"Oklahoma",2195,"2021-03-04T14:30",4,3,2021,1,942,1,"942_1","PO","PLSE","NR",NA,NA,1
"iNat731",34.707221,-94.772638,"Oklahoma",28790,"2021-03-04T17:06",4,3,2021,1,943,1,"943_1","PO","PLSE","NR",NA,NA,1
"iNat287",33.997016,-83.911402,"Georgia",28902,"2021-02-26T14:20",26,2,2021,1,944,1,"944_1","PO","PLSE","NR",NA,NA,1
"iNat294",34.009153,-84.336738,"Georgia",986,"2021-02-28T16:18:24",28,2,2021,1,945,1,"945_1","PO","PLSE","NR",NA,NA,1
"iNat390",34.129516,-83.844776,"Georgia",28874,"2021-02-26T15:25",26,2,2021,1,946,1,"946_1","PO","PLSE","NR",NA,NA,1
"iNat857",34.933778,-83.842758,"Georgia",29,"2021-02-24T16:34:44",24,2,2021,1,947,1,"947_1","PO","PLSE","NR",NA,NA,1
"iNat134",33.821244,-84.296837,"Georgia",28902,"2021-02-17T23:13:27",17,2,2021,1,948,1,"948_1","PO","PLSE","NR",NA,NA,1
"iNat869",34.9342,-83.84233,"Georgia",4,"2021-02-24T16:31:36",24,2,2021,1,949,1,"949_1","PO","PLSE","NR",NA,NA,1
"iNat863",34.933992,-83.842362,"Georgia",4,"2021-02-24T16:36:30",24,2,2021,1,950,1,"950_1","PO","PLSE","NR",NA,NA,1
"iNat250",33.952676,-84.266231,"Georgia",28902,"2021-02-17T23:39:34",17,2,2021,1,951,1,"951_1","PO","PLSE","NR",NA,NA,1
"iNat860",34.933913,-83.842392,"Georgia",4,"2021-02-24T16:46:54",24,2,2021,1,952,1,"952_1","PO","PLSE","NR",NA,NA,1
"iNat867",34.934058,-83.842378,"Georgia",4,"2021-02-24T16:39:08",24,2,2021,1,953,1,"953_1","PO","PLSE","NR",NA,NA,1
"iNat859",34.933892,-83.842408,"Georgia",30,"2021-02-24T16:50:40",24,2,2021,1,954,1,"954_1","PO","PLSE","NR",NA,NA,1
"iNat462",34.159719,-83.516549,"Georgia",28874,"2021-02-22T16:39:58",22,2,2021,1,955,1,"955_1","PO","PLSE","NR",NA,NA,1
"iNat862",34.933983,-83.842338,"Georgia",7,"2021-02-24T16:51:09",24,2,2021,1,956,1,"956_1","PO","PLSE","NR",NA,NA,1
"iNat790",34.879018,-83.943961,"Georgia",28762,"2021-02-21T12:18:34",21,2,2021,1,957,1,"957_1","PO","PLSE","NR",NA,NA,1
"iNat866",34.934055,-83.842408,"Georgia",4,"2021-02-24T16:38:46",24,2,2021,1,958,1,"958_1","PO","PLSE","NR",NA,NA,1
"iNat851",34.93235,-83.84343,"Georgia",22,"2021-02-12T16:04:04",12,2,2021,1,959,1,"959_1","PO","PLSE","NR",NA,NA,1
"iNat853",34.932838,-83.842505,"Georgia",29,"2021-02-12T15:25:10",12,2,2021,1,960,1,"960_1","PO","PLSE","NR",NA,NA,1
"iNat864",34.934022,-83.842383,"Georgia",4,"2021-02-24T16:39:45",24,2,2021,1,961,1,"961_1","PO","PLSE","NR",NA,NA,1
"iNat518",34.34835,-84.949045,"Georgia",8,"2020-12-15T14:36:09",15,12,2020,1,962,1,"962_1","PO","PLSE","NR",NA,NA,1
"iNat77",33.729562,-84.331092,"Georgia",24,"2021-02-16T15:46:18",16,2,2021,1,963,1,"963_1","PO","PLSE","NR",NA,NA,1
"iNat146",33.836663,-84.204057,"Georgia",28902,"2021-02-17T23:33:40",17,2,2021,1,964,1,"964_1","PO","PLSE","NR",NA,NA,1
"iNat122",33.809968,-84.484495,"Georgia",27,"2021-02-21T15:10:22",21,2,2021,1,965,1,"965_1","PO","PLSE","NR",NA,NA,1
