"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat79",35.771411,-83.212484,"Tennessee",193,"2021-03-29T16:07",29,3,2021,1,96,1,"96_1","PO","GPORDA","NR",NA,NA,1
"iNat127",36.24175,-81.831171,"North Carolina",17,"2021-04-10T21:34",10,4,2021,1,97,1,"97_1","PO","GPORDA","NR",NA,NA,1
"iNat47",35.61305,-83.553154,"Tennessee",96515,"2021-03-28T10:42",28,3,2021,1,98,1,"98_1","PO","GPORDA","NR",NA,NA,1
"iNat86",36.000808,-81.88945,"North Carolina",5005,"2021-04-03T11:21:25",3,4,2021,1,99,1,"99_1","PO","GPORDA","NR",NA,NA,1
"iNat71",35.715901,-82.397979,"North Carolina",8,"2007-08-08T15:40",8,8,2007,1,100,1,"100_1","PO","GPORDA","NR",NA,NA,1
"iNat83",35.854116,-81.901503,"North Carolina",30,"2020-11-07T20:00",7,11,2020,1,101,1,"101_1","PO","GPORDA","NR",NA,NA,1
"iNat121",36.222551,-81.784365,"North Carolina",8,"2020-10-21T14:42",21,10,2020,1,102,1,"102_1","PO","GPORDA","NR",NA,NA,1
"iNat77",35.75647,-83.271209,"Tennessee",NA,"2020-10-24T09:26:55",24,10,2020,1,103,1,"103_1","PO","GPORDA","NR",NA,NA,1
"iNat82",35.815477,-83.24776,"Tennessee",5969,"2018-03-11T08:22",11,3,2018,1,104,1,"104_1","PO","GPORDA","NR",NA,NA,1
"iNat101",36.104615,-82.122346,"Tennessee",2104,"2020-07-27T10:35:10",27,7,2020,1,105,1,"105_1","PO","GPORDA","NR",NA,NA,1
"iNat30",35.562444,-83.51582,"North Carolina",4,"2020-08-22T13:52",22,8,2020,1,106,1,"106_1","PO","GPORDA","NR",NA,NA,1
"iNat56",35.634309,-83.439592,"Tennessee",642,"2020-08-07T18:33:13",7,8,2020,1,107,1,"107_1","PO","GPORDA","NR",NA,NA,1
"iNat29",35.559717,-83.496953,"North Carolina",484,"2020-07-22T13:20",22,7,2020,1,108,1,"108_1","PO","GPORDA","NR",NA,NA,1
"iNat31",35.562755,-83.498498,"North Carolina",101,"2020-07-22T13:28",22,7,2020,1,109,1,"109_1","PO","GPORDA","NR",NA,NA,1
"iNat45",35.610937,-83.447578,"Tennessee",23,"2020-06-13T12:49:47",13,6,2020,1,110,1,"110_1","PO","GPORDA","NR",NA,NA,1
"iNat70",35.712578,-83.521033,"Tennessee",NA,"2020-06-03T14:46:42",3,6,2020,1,111,1,"111_1","PO","GPORDA","NR",NA,NA,1
"iNat75",35.7412,-82.297128,"North Carolina",34,"2020-05-27T11:25:21",27,5,2020,1,112,1,"112_1","PO","GPORDA","NR",NA,NA,1
"iNat102",36.117756,-81.787189,"North Carolina",365,"2020-06-08T08:02",8,6,2020,1,113,1,"113_1","PO","GPORDA","NR",NA,NA,1
"iNat43",35.5983,-83.384337,"North Carolina",60752,"2020-05-24T12:11:27",24,5,2020,1,114,1,"114_1","PO","GPORDA","NR",NA,NA,1
"iNat17",35.499919,-83.41101,"North Carolina",28677,"2020-05-25T09:30",25,5,2020,1,115,1,"115_1","PO","GPORDA","NR",NA,NA,1
"iNat122",36.223016,-81.784712,"North Carolina",4,"2020-04-14T16:03",14,4,2020,1,116,1,"116_1","PO","GPORDA","NR",NA,NA,1
"iNat119",36.2184,-81.776025,"North Carolina",28,"2020-04-14T12:10",14,4,2020,1,117,1,"117_1","PO","GPORDA","NR",NA,NA,1
"iNat85",35.977695,-82.845483,"Tennessee",28620,"2020-03-20T23:05",20,3,2020,1,118,1,"118_1","PO","GPORDA","NR",NA,NA,1
"iNat131",36.626593,-81.501528,"Virginia",NA,"2008-10-17T11:36",17,10,2008,1,119,1,"119_1","PO","GPORDA","NR",NA,NA,1
"iNat67",35.677681,-83.640837,"Tennessee",28649,"2020-02-05T23:25",5,2,2020,1,120,1,"120_1","PO","GPORDA","NR",NA,NA,1
"iNat107",36.145725,-81.712204,"North Carolina",23,"2002-04-12",12,4,2002,1,121,1,"121_1","PO","GPORDA","NR",NA,NA,1
"iNat52",35.632035,-83.468356,"Tennessee",15,"2018-06-09T15:13",9,6,2018,1,122,1,"122_1","PO","GPORDA","NR",NA,NA,1
"iNat39",35.595367,-83.46013,"North Carolina",61,"2016-07-17T13:04",17,7,2016,1,123,1,"123_1","PO","GPORDA","NR",NA,NA,1
"iNat62",35.654167,-83.437222,"Tennessee",1762,"2019-06-09T10:11",9,6,2019,1,124,1,"124_1","PO","GPORDA","NR",NA,NA,1
"iNat134",36.791309,-81.463162,"Virginia",28505,"2019-05-11T20:03:34",11,5,2019,1,125,1,"125_1","PO","GPORDA","NR",NA,NA,1
"iNat48",35.620114,-83.417611,"Tennessee",48,"2019-04-16T18:48:12",16,4,2019,1,126,1,"126_1","PO","GPORDA","NR",NA,NA,1
"iNat90",36.044677,-82.587972,"Tennessee",389,"2018-05-08T13:40",8,5,2018,1,127,1,"127_1","PO","GPORDA","NR",NA,NA,1
"iNat44",35.604736,-83.419424,"Tennessee",28649,"2016-03-18T09:46",18,3,2016,1,128,1,"128_1","PO","GPORDA","NR",NA,NA,1
"iNat78",35.766463,-82.298781,"North Carolina",28649,"2011-06-06T06:27",6,6,2011,1,129,1,"129_1","PO","GPORDA","NR",NA,NA,1
"iNat60",35.639721,-83.688889,"Tennessee",NA,"2018-03-20T07:56:39",20,3,2018,1,130,1,"130_1","PO","GPORDA","NR",NA,NA,1
"iNat14",35.482674,-83.468865,"North Carolina",28677,"2011-05-15",15,5,2011,1,131,1,"131_1","PO","GPORDA","NR",NA,NA,1
"iNat38",35.591493,-83.360069,"North Carolina",500,"2015-05-29",29,5,2015,1,132,1,"132_1","PO","GPORDA","NR",NA,NA,1
"iNat27",35.558418,-83.498005,"North Carolina",500,"2015-05-28",28,5,2015,1,133,1,"133_1","PO","GPORDA","NR",NA,NA,1
"iNat33",35.564318,-83.532939,"North Carolina",500,"2015-05-28",28,5,2015,1,134,1,"134_1","PO","GPORDA","NR",NA,NA,1
