"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum415",36.580846,-85.7782197,"Tennessee",4667.1,1969-04-06,6,4,1969,1,2896,1,"2896_1","PO","EBIS","NR",NA,NA,1
"Museum2049",40.8716,-73.4579,"New York",2587.83,NA,NA,5,NA,1,2897,1,"2897_1","PO","EBIS","NR",NA,NA,1
"Museum1068",38.7915,-79.0022,"Virginia",1715.56,1984-07-31,31,7,1984,1,2898,1,"2898_1","PO","EBIS","NR",NA,NA,1
"Museum984",38.6453,-78.3408,"Virginia",NA,1966-09-24,24,9,1966,1,2899,1,"2899_1","PO","EBIS","NR",NA,NA,1
"Museum1166",38.9538,-77.0568,"District of Columbia",1506.35,1904-07-17,17,7,1904,1,2900,1,"2900_1","PO","EBIS","NR",NA,NA,1
"Museum916",38.5187,-78.4254,"Virginia",643.74,1966-05-08,8,5,1966,1,2901,1,"2901_1","PO","EBIS","NR",NA,NA,1
"Museum650",37.48,-79.55,"Virginia",16.09,1979-10-05,5,10,1979,1,2902,1,"2902_1","PO","EBIS","NR",NA,NA,1
"Museum1864",40.3328,-80.5844,"West Virginia",NA,1970-10-25,25,10,1970,1,2903,1,"2903_1","PO","EBIS","NR",NA,NA,1
"Museum1139",38.9151,-78.8951,"West Virginia",4874.7,1966-08-31,31,8,1966,1,2904,1,"2904_1","PO","EBIS","NR",NA,NA,1
"Museum288",35.6031,-81.7397,"North Carolina",NA,1970-08-23,23,8,1970,1,2905,1,"2905_1","PO","EBIS","NR",NA,NA,1
"Museum1859",40.3222,-77.9828,"Pennsylvania",NA,1969-09-27,27,9,1969,1,2906,1,"2906_1","PO","EBIS","NR",NA,NA,1
"Museum1335",39.2809972,-82.7119387,"Ohio",3218.69,1972-11-01,1,11,1972,1,2907,1,"2907_1","PO","EBIS","NR",NA,NA,1
"Museum1987",40.6708,-74.3931,"New Jersey",NA,1972-06-18,18,6,1972,1,2908,1,"2908_1","PO","EBIS","NR",NA,NA,1
"Museum1362",39.3354,-78.4965,"West Virginia",2463.91,1977-09-13,13,9,1977,1,2909,1,"2909_1","PO","EBIS","NR",NA,NA,1
"Museum2360",41.7786619,-81.0518927,"Ohio",1351.85,1957-03-23,23,3,1957,1,2910,1,"2910_1","PO","EBIS","NR",NA,NA,1
"Museum806",38.2701,-78.7001,"Virginia",572.93,1958-10-12,12,10,1958,1,2911,1,"2911_1","PO","EBIS","NR",NA,NA,1
