"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat3903",41.24747,-73.649312,"New York",NA,2025-06-06,6,6,2025,1,64,1,"64_1","PO","EBIS","NR",NA,NA,1
"iNat4116",41.35711,-81.533997,"Ohio",27816,2025-06-10,10,6,2025,1,65,1,"65_1","PO","EBIS","NR",NA,NA,1
"iNat1322",39.395303,-77.565178,"Maryland",3,2025-05-16,16,5,2025,1,66,1,"66_1","PO","EBIS","NR",NA,NA,1
"iNat674",38.928028,-78.37417,"Virginia",10,2023-06-28,28,6,2023,1,67,1,"67_1","PO","EBIS","NR",NA,NA,1
"iNat921",39.048178,-77.197609,"Maryland",28151,2025-06-05,5,6,2025,1,68,1,"68_1","PO","EBIS","NR",NA,NA,1
"iNat4482",41.586272,-75.233387,"Pennsylvania",11,2025-05-09,9,5,2025,1,69,1,"69_1","PO","EBIS","NR",NA,NA,1
"iNat1060",39.14331,-77.710227,"Virginia",119,2025-05-28,28,5,2025,1,70,1,"70_1","PO","EBIS","NR",NA,NA,1
"iNat1609",39.66213,-76.89064,"Maryland",4,2025-06-10,10,6,2025,1,71,1,"71_1","PO","EBIS","NR",NA,NA,1
"iNat1572",39.635087,-77.451187,"Maryland",5,2023-05-31,31,5,2023,1,72,1,"72_1","PO","EBIS","NR",NA,NA,1
"iNat3852",41.219988,-74.745575,"New Jersey",4,2025-06-09,9,6,2025,1,73,1,"73_1","PO","EBIS","NR",NA,NA,1
"iNat4882",42.011014,-75.988903,"New York",127,2025-06-08,8,6,2025,1,74,1,"74_1","PO","EBIS","NR",NA,NA,1
"iNat7909",45.452539,-72.094381,"Québec",NA,2025-06-06,6,6,2025,1,75,1,"75_1","PO","EBIS","NR",NA,NA,1
"iNat3773",41.184505,-75.264886,"Pennsylvania",9,2025-06-10,10,6,2025,1,76,1,"76_1","PO","EBIS","NR",NA,NA,1
"iNat779",38.974933,-77.049217,"District of Columbia",4,2025-05-22,22,5,2025,1,77,1,"77_1","PO","EBIS","NR",NA,NA,1
"iNat7581",44.889512,-77.195222,"Ontario",6,2025-06-07,7,6,2025,1,78,1,"78_1","PO","EBIS","NR",NA,NA,1
"iNat2038",40.041889,-77.294913,"Pennsylvania",10,2023-08-21,21,8,2023,1,79,1,"79_1","PO","EBIS","NR",NA,NA,1
"iNat3720",41.146685,-74.595283,"New Jersey",27847,2025-06-05,5,6,2025,1,80,1,"80_1","PO","EBIS","NR",NA,NA,1
"iNat5167",42.220275,-76.711945,"New York",11,2025-06-05,5,6,2025,1,81,1,"81_1","PO","EBIS","NR",NA,NA,1
"iNat4273",41.46057,-73.070127,"Connecticut",59,2025-06-04,4,6,2025,1,82,1,"82_1","PO","EBIS","NR",NA,NA,1
"iNat4595",41.665702,-81.182895,"Ohio",27754,2025-06-07,7,6,2025,1,83,1,"83_1","PO","EBIS","NR",NA,NA,1
"iNat3985",41.3032,-81.51289,"Ohio",9,2025-04-24,24,4,2025,1,84,1,"84_1","PO","EBIS","NR",NA,NA,1
"iNat1879",39.918908,-77.457078,"Pennsylvania",10,2023-08-15,15,8,2023,1,85,1,"85_1","PO","EBIS","NR",NA,NA,1
"iNat2708",40.395047,-75.024125,"Pennsylvania",14,2025-06-08,8,6,2025,1,86,1,"86_1","PO","EBIS","NR",NA,NA,1
"iNat8070",45.614608,-78.857869,"Ontario",511,2010-05-15,15,5,2010,1,87,1,"87_1","PO","EBIS","NR",NA,NA,1
"iNat1051",39.139987,-77.020663,"Maryland",4,2023-12-02,2,12,2023,1,88,1,"88_1","PO","EBIS","NR",NA,NA,1
"iNat3054",40.592579,-75.114481,"Pennsylvania",27939,2025-06-05,5,6,2025,1,89,1,"89_1","PO","EBIS","NR",NA,NA,1
"iNat1863",39.906374,-76.152638,"Pennsylvania",28030,2025-06-08,8,6,2025,1,90,1,"90_1","PO","EBIS","NR",NA,NA,1
"iNat335",38.760449,-77.224676,"Virginia",9,2025-05-05,5,5,2025,1,91,1,"91_1","PO","EBIS","NR",NA,NA,1
"iNat8201",46.081506,-79.514437,"Ontario",17,2025-06-07,7,6,2025,1,92,1,"92_1","PO","EBIS","NR",NA,NA,1
"iNat6197",42.807687,-76.69017,"New York",4,2025-06-05,5,6,2025,1,93,1,"93_1","PO","EBIS","NR",NA,NA,1
"iNat3181",40.658682,-75.626479,"Pennsylvania",192,2022-07-09,9,7,2022,1,94,1,"94_1","PO","EBIS","NR",NA,NA,1
"iNat5163",42.219272,-76.702378,"New York",39,2025-06-06,6,6,2025,1,95,1,"95_1","PO","EBIS","NR",NA,NA,1
"iNat2003",40.019098,-80.712451,"West Virginia",28000,2025-06-04,4,6,2025,1,96,1,"96_1","PO","EBIS","NR",NA,NA,1
"iNat2818",40.456499,-74.516434,"New Jersey",4,2025-06-10,10,6,2025,1,97,1,"97_1","PO","EBIS","NR",NA,NA,1
"iNat6998",43.945872,-71.726875,"New Hampshire",13,2025-06-09,9,6,2025,1,98,1,"98_1","PO","EBIS","NR",NA,NA,1
"iNat3957",41.28035,-76.718933,"Pennsylvania",13,2025-06-09,9,6,2025,1,99,1,"99_1","PO","EBIS","NR",NA,NA,1
"iNat2236",40.155105,-80.745675,"West Virginia",28000,2025-06-04,4,6,2025,1,100,1,"100_1","PO","EBIS","NR",NA,NA,1
"iNat684",38.933475,-78.368745,"Virginia",5,2023-06-28,28,6,2023,1,101,1,"101_1","PO","EBIS","NR",NA,NA,1
"iNat7665",45.047978,-71.423927,"New Hampshire",96,2025-06-02,2,6,2025,1,102,1,"102_1","PO","EBIS","NR",NA,NA,1
"iNat1171",39.238439,-77.06845,"Maryland",NA,2025-06-07,7,6,2025,1,103,1,"103_1","PO","EBIS","NR",NA,NA,1
"iNat3150",40.637329,-82.328545,"Ohio",5041,2025-05-28,28,5,2025,1,104,1,"104_1","PO","EBIS","NR",NA,NA,1
"iNat5165",42.21975,-76.710297,"New York",14,2025-06-05,5,6,2025,1,105,1,"105_1","PO","EBIS","NR",NA,NA,1
"iNat5166",42.219837,-76.6958,"New York",21,2025-06-06,6,6,2025,1,106,1,"106_1","PO","EBIS","NR",NA,NA,1
"iNat3817",41.209171,-81.517952,"Ohio",3,2025-06-10,10,6,2025,1,107,1,"107_1","PO","EBIS","NR",NA,NA,1
"iNat2754",40.413813,-75.017106,"Pennsylvania",27939,2025-06-05,5,6,2025,1,108,1,"108_1","PO","EBIS","NR",NA,NA,1
"iNat3816",41.208996,-81.517754,"Ohio",90,2025-06-10,10,6,2025,1,109,1,"109_1","PO","EBIS","NR",NA,NA,1
"iNat2927",40.506646,-80.418916,"Pennsylvania",NA,2025-06-08,8,6,2025,1,110,1,"110_1","PO","EBIS","NR",NA,NA,1
"iNat6",38.18292,-78.737862,"Virginia",10,2025-06-03,3,6,2025,1,111,1,"111_1","PO","EBIS","NR",NA,NA,1
"iNat7961",45.533881,-71.708319,"Québec",NA,2025-06-05,5,6,2025,1,112,1,"112_1","PO","EBIS","NR",NA,NA,1
"iNat841",39.007867,-77.2388,"Maryland",91,2023-05-25,25,5,2023,1,113,1,"113_1","PO","EBIS","NR",NA,NA,1
"iNat3558",41.02129,-81.519535,"Ohio",27847,2025-06-03,3,6,2025,1,114,1,"114_1","PO","EBIS","NR",NA,NA,1
"iNat1416",39.490864,-76.459042,"Maryland",28090,2025-06-01,1,6,2025,1,115,1,"115_1","PO","EBIS","NR",NA,NA,1
"iNat1227",39.269122,-76.787217,"Maryland",21,2025-06-02,2,6,2025,1,116,1,"116_1","PO","EBIS","NR",NA,NA,1
"iNat7671",45.056064,-72.747689,"Québec",NA,2025-05-25,25,5,2025,1,117,1,"117_1","PO","EBIS","NR",NA,NA,1
"iNat8098",45.709837,-71.96412,"Québec",4,2025-05-30,30,5,2025,1,118,1,"118_1","PO","EBIS","NR",NA,NA,1
"iNat7057",44.011507,-71.652385,"New Hampshire",6,2025-05-29,29,5,2025,1,119,1,"119_1","PO","EBIS","NR",NA,NA,1
"iNat3169",40.654811,-75.621894,"Pennsylvania",NA,2024-07-26,26,7,2024,1,120,1,"120_1","PO","EBIS","NR",NA,NA,1
"iNat3044",40.587783,-82.306588,"Ohio",27,2025-05-19,19,5,2025,1,121,1,"121_1","PO","EBIS","NR",NA,NA,1
"iNat3274",40.730867,-79.702255,"Pennsylvania",55,2025-05-30,30,5,2025,1,122,1,"122_1","PO","EBIS","NR",NA,NA,1
"iNat8050",45.583458,-71.672886,"Québec",NA,2025-05-30,30,5,2025,1,123,1,"123_1","PO","EBIS","NR",NA,NA,1
"iNat5127",42.189358,-74.188408,"New York",45,2025-05-29,29,5,2025,1,124,1,"124_1","PO","EBIS","NR",NA,NA,1
"iNat6391",42.990739,-76.069653,"New York",NA,2025-05-28,28,5,2025,1,125,1,"125_1","PO","EBIS","NR",NA,NA,1
"iNat517",38.859861,-77.123939,"Virginia",NA,2025-05-30,30,5,2025,1,126,1,"126_1","PO","EBIS","NR",NA,NA,1
"iNat1990",40.008053,-77.35373,"Pennsylvania",45,2025-05-26,26,5,2025,1,127,1,"127_1","PO","EBIS","NR",NA,NA,1
"iNat5524",42.450861,-73.128886,"Massachusetts",51,2025-05-25,25,5,2025,1,128,1,"128_1","PO","EBIS","NR",NA,NA,1
"iNat5331",42.343053,-76.831803,"New York",239,2025-06-02,2,6,2025,1,129,1,"129_1","PO","EBIS","NR",NA,NA,1
"iNat2360",40.179146,-82.856314,"Ohio",23,2025-04-18,18,4,2025,1,130,1,"130_1","PO","EBIS","NR",NA,NA,1
"iNat2832",40.471342,-74.408776,"New Jersey",1200,2017-03-24,24,3,2017,1,131,1,"131_1","PO","EBIS","NR",NA,NA,1
"iNat135",38.519888,-78.428431,"Virginia",NA,2025-05-30,30,5,2025,1,132,1,"132_1","PO","EBIS","NR",NA,NA,1
"iNat8167",45.971138,-75.835625,"Québec",13,2025-06-02,2,6,2025,1,133,1,"133_1","PO","EBIS","NR",NA,NA,1
"iNat5145",42.202286,-74.195451,"New York",58,2025-05-29,29,5,2025,1,134,1,"134_1","PO","EBIS","NR",NA,NA,1
"iNat3164",40.654312,-75.623005,"Pennsylvania",197,2022-06-27,27,6,2022,1,135,1,"135_1","PO","EBIS","NR",NA,NA,1
"iNat6394",42.990861,-76.069631,"New York",NA,2025-05-28,28,5,2025,1,136,1,"136_1","PO","EBIS","NR",NA,NA,1
