"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum195",39.58,-78.83,"Maryland",1362,"1944-04-07",7,4,1944,1,81,1,"81_1","PO","GPORPO","NR",NA,NA,1
"Museum206",39.67,-77.49,"Maryland",2971,"1942-02-01",1,2,1942,1,82,1,"82_1","PO","GPORPO","NR",NA,NA,1
"Museum181",39.49,-77.48,"Maryland",2488,"1940-11-24",24,11,1940,1,83,1,"83_1","PO","GPORPO","NR",NA,NA,1
"Museum194",39.56,-77.52,"Maryland",3502,"1940-06-13",13,6,1940,1,84,1,"84_1","PO","GPORPO","NR",NA,NA,1
"Museum471",45.25,-69.94,"Maine",1611,"1951-06-20",20,6,1951,1,85,1,"85_1","PO","GPORPO","NR",NA,NA,1
"Museum171",39.3199973,-79.519649,"West Virginia",874,"1941-10-19",19,10,1941,1,86,1,"86_1","PO","GPORPO","NR",NA,NA,1
"Museum129",38.6000099,-79.3496444,"West Virginia",470,"1941-02-22",22,2,1941,1,87,1,"87_1","PO","GPORPO","NR",NA,NA,1
"Museum465",44.46,-72.68,"Vermont",2604,"1937-08-30",30,8,1937,1,88,1,"88_1","PO","GPORPO","NR",NA,NA,1
"Museum291",40.56,-79.86,"Pennsylvania",4815,"1944-06-09",9,6,1944,1,89,1,"89_1","PO","GPORPO","NR",NA,NA,1
"Museum212",39.79,-79.71,"Pennsylvania",657,"1941-04-20",20,4,1941,1,90,1,"90_1","PO","GPORPO","NR",NA,NA,1
"Museum184",39.5,-79.4,"Maryland",106,"1962-04-25",25,4,1962,1,91,1,"91_1","PO","GPORPO","NR",NA,NA,1
"Museum131",38.6100098,-79.8696588,"West Virginia",250,"1950-09-18",18,9,1950,1,92,1,"92_1","PO","GPORPO","NR",NA,NA,1
"Museum270",40.32,-79.04,"Pennsylvania",4323,"1966-08-28",28,8,1966,1,93,1,"93_1","PO","GPORPO","NR",NA,NA,1
"Museum218",39.89,-80.18,"Pennsylvania",1038,"1964-06",NA,6,NA,1,94,1,"94_1","PO","GPORPO","NR",NA,NA,1
"Museum402",41.69,-75.76,"Pennsylvania",195,"1958-05-18",18,5,1958,1,95,1,"95_1","PO","GPORPO","NR",NA,NA,1
"Museum439",42.35,-76.67,"New York",4519,"1947-09-29",29,9,1947,1,96,1,"96_1","PO","GPORPO","NR",NA,NA,1
"Museum424",42.03,-78.7,"New York",400,"1958-05-11",11,5,1958,1,97,1,"97_1","PO","GPORPO","NR",NA,NA,1
"Museum451",42.63,-76.17,"New York",2393,"1947-10",NA,10,NA,1,98,1,"98_1","PO","GPORPO","NR",NA,NA,1
"Museum455",42.86,-72.06,"New Hampshire",1933,"1954-04-25",25,4,1954,1,99,1,"99_1","PO","GPORPO","NR",NA,NA,1
"Museum33",34.88,-84.33,"Georgia",7274,"1947-08-31",31,8,1947,1,100,1,"100_1","PO","GPORPO","NR",NA,NA,1
"Museum18",34.35,-87.33,"Alabama",1000,"1950-05-07",7,5,1950,1,101,1,"101_1","PO","GPORPO","NR",NA,NA,1
"Museum10",33.55,-87.44,"Alabama",500,"1951-04-04",4,4,1951,1,102,1,"102_1","PO","GPORPO","NR",NA,NA,1
"Museum13",34.05,-87.98,"Alabama",100,"1950-10-01",1,10,1950,1,103,1,"103_1","PO","GPORPO","NR",NA,NA,1
"Museum102",38.2400165,-80.4396746,"West Virginia",938,"1976-09-05",5,9,1976,1,104,1,"104_1","PO","GPORPO","NR",NA,NA,1
"Museum217",39.87,-80.41,"Pennsylvania",1833,"1990-05-05",5,5,1990,1,105,1,"105_1","PO","GPORPO","NR",NA,NA,1
