"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","individual.id","time.to.detect","date","survey.pass","species","age","count"
126,42.60542,-73.21026,21,9,2020,1,126,"count",1,NA,NA,"9/21/2020","126_1","GPOR","NR",3
130,42.60975,-73.20277,21,9,2020,1,130,"count",1,NA,NA,"9/21/2020","130_1","DFUS","NR",2
130,42.60975,-73.20277,21,9,2020,1,130,"count",1,NA,NA,"9/21/2020","130_1","EBIS","NR",3
130,42.60975,-73.20277,21,9,2020,1,130,"count",1,NA,NA,"9/21/2020","130_1","GPOR","NR",1
144,42.63537,-73.21313,21,9,2020,1,144,"count",1,NA,NA,"9/21/2020","144_1","DFUS","NR",3
144,42.63537,-73.21313,21,9,2020,1,144,"count",1,NA,NA,"9/21/2020","144_1","EBIS","NR",4
144,42.63537,-73.21313,21,9,2020,1,144,"count",1,NA,NA,"9/21/2020","144_1","GPOR","NR",2
167,42.70483,-73.15051,25,9,2020,1,167,"count",1,NA,NA,"9/25/2020","167_1","DFUS","NR",0
167,42.70483,-73.15051,25,9,2020,1,167,"count",1,NA,NA,"9/25/2020","167_1","EBIS","NR",0
167,42.70483,-73.15051,25,9,2020,1,167,"count",1,NA,NA,"9/25/2020","167_1","GPOR","NR",23
10,42.08929,-73.42547,28,9,2020,1,10,"count",1,NA,NA,"9/28/2020","10_1","DFUS","NR",2
10,42.08929,-73.42547,28,9,2020,1,10,"count",1,NA,NA,"9/28/2020","10_1","EBIS","NR",3
10,42.08929,-73.42547,28,9,2020,1,10,"count",1,NA,NA,"9/28/2020","10_1","GPOR","NR",0
6,42.05333,-73.4552,28,9,2020,1,6,"count",1,NA,NA,"9/28/2020","6_1","DFUS","NR",0
6,42.05333,-73.4552,28,9,2020,1,6,"count",1,NA,NA,"9/28/2020","6_1","EBIS","NR",4
6,42.05333,-73.4552,28,9,2020,1,6,"count",1,NA,NA,"9/28/2020","6_1","GPOR","NR",2
15,42.10644,-73.48343,28,9,2020,1,15,"count",1,NA,NA,"9/28/2020","15_1","DFUS","NR",2
15,42.10644,-73.48343,28,9,2020,1,15,"count",1,NA,NA,"9/28/2020","15_1","EBIS","NR",5
15,42.10644,-73.48343,28,9,2020,1,15,"count",1,NA,NA,"9/28/2020","15_1","GPOR","NR",0
14,42.10553,-73.49002,28,9,2020,1,14,"count",1,NA,NA,"9/28/2020","14_1","DFUS","NR",10
14,42.10553,-73.49002,28,9,2020,1,14,"count",1,NA,NA,"9/28/2020","14_1","EBIS","NR",1
14,42.10553,-73.49002,28,9,2020,1,14,"count",1,NA,NA,"9/28/2020","14_1","GPOR","NR",0
92,42.49488,-73.29984,2,10,2020,1,92,"count",1,NA,NA,"10/2/2020","92_1","DFUS","NR",19
92,42.49488,-73.29984,2,10,2020,1,92,"count",1,NA,NA,"10/2/2020","92_1","EBIS","NR",46
92,42.49488,-73.29984,2,10,2020,1,92,"count",1,NA,NA,"10/2/2020","92_1","GPOR","NR",1
90,42.48991,-73.30518,2,10,2020,1,90,"count",1,NA,NA,"10/2/2020","90_1","DFUS","NR",5
90,42.48991,-73.30518,2,10,2020,1,90,"count",1,NA,NA,"10/2/2020","90_1","EBIS","NR",27
90,42.48991,-73.30518,2,10,2020,1,90,"count",1,NA,NA,"10/2/2020","90_1","GPOR","NR",1
86,42.48582,-73.30788,2,10,2020,1,86,"count",1,NA,NA,"10/2/2020","86_1","DFUS","NR",32
86,42.48582,-73.30788,2,10,2020,1,86,"count",1,NA,NA,"10/2/2020","86_1","EBIS","NR",31
86,42.48582,-73.30788,2,10,2020,1,86,"count",1,NA,NA,"10/2/2020","86_1","GPOR","NR",0
87,42.48606,-73.31622,2,10,2020,1,87,"count",1,NA,NA,"10/2/2020","87_1","DFUS","NR",33
87,42.48606,-73.31622,2,10,2020,1,87,"count",1,NA,NA,"10/2/2020","87_1","EBIS","NR",10
87,42.48606,-73.31622,2,10,2020,1,87,"count",1,NA,NA,"10/2/2020","87_1","GPOR","NR",0
127,42.60624,-73.29459,5,10,2020,1,127,"count",1,NA,NA,"10/5/2020","127_1","DFUS","NR",10
127,42.60624,-73.29459,5,10,2020,1,127,"count",1,NA,NA,"10/5/2020","127_1","EBIS","NR",30
127,42.60624,-73.29459,5,10,2020,1,127,"count",1,NA,NA,"10/5/2020","127_1","GPOR","NR",1
133,42.61341,-73.29551,5,10,2020,1,133,"count",1,NA,NA,"10/5/2020","133_1","DFUS","NR",50
133,42.61341,-73.29551,5,10,2020,1,133,"count",1,NA,NA,"10/5/2020","133_1","EBIS","NR",50
133,42.61341,-73.29551,5,10,2020,1,133,"count",1,NA,NA,"10/5/2020","133_1","GPOR","NR",1
135,42.61573,-73.30199,5,10,2020,1,135,"count",1,NA,NA,"10/5/2020","135_1","DFUS","NR",10
135,42.61573,-73.30199,5,10,2020,1,135,"count",1,NA,NA,"10/5/2020","135_1","EBIS","NR",20
135,42.61573,-73.30199,5,10,2020,1,135,"count",1,NA,NA,"10/5/2020","135_1","GPOR","NR",8
137,42.6174,-73.31205,5,10,2020,1,137,"count",1,NA,NA,"10/5/2020","137_1","DFUS","NR",0
137,42.6174,-73.31205,5,10,2020,1,137,"count",1,NA,NA,"10/5/2020","137_1","EBIS","NR",0
137,42.6174,-73.31205,5,10,2020,1,137,"count",1,NA,NA,"10/5/2020","137_1","GPOR","NR",1
128,42.60648,-73.31419,5,10,2020,1,128,"count",1,NA,NA,"10/5/2020","128_1","DFUS","NR",1
128,42.60648,-73.31419,5,10,2020,1,128,"count",1,NA,NA,"10/5/2020","128_1","EBIS","NR",1
128,42.60648,-73.31419,5,10,2020,1,128,"count",1,NA,NA,"10/5/2020","128_1","GPOR","NR",1
123,42.60306,-73.31609,5,10,2020,1,123,"count",1,NA,NA,"10/5/2020","123_1","DFUS","NR",10
123,42.60306,-73.31609,5,10,2020,1,123,"count",1,NA,NA,"10/5/2020","123_1","EBIS","NR",20
123,42.60306,-73.31609,5,10,2020,1,123,"count",1,NA,NA,"10/5/2020","123_1","GPOR","NR",9
