"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum277",35.2381,-83.2243,"North Carolina",805,"1966-07-28",28,7,1966,1,85,1,"85_1","PO","PLSE","NR",NA,NA,1
"Museum219",35.0435,-83.0636,"North Carolina",402,"1964-10-22",22,10,1964,1,86,1,"86_1","PO","PLSE","NR",NA,NA,1
"Museum235",35.0894,-83.0944,"North Carolina",402,"1965-08-13",13,8,1965,1,87,1,"87_1","PO","PLSE","NR",NA,NA,1
"Museum46",34.1364,-94.68739,"Oklahoma",NA,"1988-04",NA,4,NA,1,88,1,"88_1","PO","PLSE","NR",NA,NA,1
"Museum586",35.703464,-83.361009,"Tennessee",20,"2019-04-16",16,4,2019,1,89,1,"89_1","PO","PLSE","NR",NA,NA,1
"Museum556",35.664489,-83.524234,"Tennessee",20,"2019-04-16",16,4,2019,1,90,1,"90_1","PO","PLSE","NR",NA,NA,1
"Museum564",35.670778,-83.481653,"Tennessee",20,"2017-04-04/2017-04-18",NA,4,2017,1,91,1,"91_1","PO","PLSE","NR",NA,NA,1
"Museum572",35.6789,-83.645325,"Tennessee",20,"2017-04-18/2017-05-02",NA,NA,2017,1,92,1,"92_1","PO","PLSE","NR",NA,NA,1
"Museum22",33.588895,-85.92784,"Alabama",NA,"1969-04-05",5,4,1969,1,93,1,"93_1","PO","PLSE","NR",NA,NA,1
"Museum27",33.873155,-85.901635,"Alabama",NA,"1973-02-07",7,2,1973,1,94,1,"94_1","PO","PLSE","NR",NA,NA,1
"Museum23",33.592092,-85.925612,"Alabama",NA,"1968-04-04",4,4,1968,1,95,1,"95_1","PO","PLSE","NR",NA,NA,1
"Museum24",33.630122,-85.786081,"Alabama",NA,"1967-04-23",23,4,1967,1,96,1,"96_1","PO","PLSE","NR",NA,NA,1
"Museum43",34.131219,-94.689939,"Oklahoma",12372,"1977-03-24",24,3,1977,1,97,1,"97_1","PO","PLSE","NR",NA,NA,1
"Museum509",35.608142,-83.826287,"Tennessee",3036,"1977-03-14",14,3,1977,1,98,1,"98_1","PO","PLSE","NR",NA,NA,1
"Museum606",36.923109,-90.50567,"Missouri",3036,"1935-04-10",10,4,1935,1,99,1,"99_1","PO","PLSE","NR",NA,NA,1
"Museum20",33.567055,-84.598455,"Georgia",6900,"1973-03-14",14,3,1973,1,100,1,"100_1","PO","PLSE","NR",NA,NA,1
"Museum169",34.693437,-94.121042,"Arkansas",1807,"1974-04-11",11,4,1974,1,101,1,"101_1","PO","PLSE","NR",NA,NA,1
"Museum309",35.309594,-84.121949,"Tennessee",1330,"1982-03-14",14,3,1982,1,102,1,"102_1","PO","PLSE","NR",NA,NA,1
"Museum327",35.33675,-84.031021,"Tennessee",301,"1980-03-31",31,3,1980,1,103,1,"103_1","PO","PLSE","NR",NA,NA,1
"Museum502",35.603121,-83.775804,"Tennessee",1566,"1976-03-17",17,3,1976,1,104,1,"104_1","PO","PLSE","NR",NA,NA,1
"Museum304",35.303163,-84.117813,"Tennessee",717,"1982-10-21",21,10,1982,1,105,1,"105_1","PO","PLSE","NR",NA,NA,1
"Museum58",34.391497,-94.010754,"Arkansas",3036,"1968-04-25",25,4,1968,1,106,1,"106_1","PO","PLSE","NR",NA,NA,1
"Museum220",35.044257,-83.139871,"North Carolina",301,"1974-10-04",4,10,1974,1,107,1,"107_1","PO","PLSE","NR",NA,NA,1
"Museum40",34.130836,-94.739105,"Oklahoma",13013,"1972-03-31",31,3,1972,1,108,1,"108_1","PO","PLSE","NR",NA,NA,1
"Museum239",35.105649,-83.096534,"North Carolina",1968,"1970-07-21",21,7,1970,1,109,1,"109_1","PO","PLSE","NR",NA,NA,1
"Museum56",34.388988,-93.6088,"Arkansas",301,"1935-04",NA,4,NA,1,110,1,"110_1","PO","PLSE","NR",NA,NA,1
"Museum10",33.123738,-89.055062,"Mississippi",5351,"1968",NA,NA,NA,1,111,1,"111_1","PO","PLSE","NR",NA,NA,1
"Museum196",34.764541,-91.137345,"Arkansas",3036,"1935-04-15",15,4,1935,1,112,1,"112_1","PO","PLSE","NR",NA,NA,1
"Museum614",37.186628,-91.032994,"Missouri",4898,"1949-04-30",30,4,1949,1,113,1,"113_1","PO","PLSE","NR",NA,NA,1
"Museum351",35.400386,-82.967083,"North Carolina",3891,"1949-07-05",5,7,1949,1,114,1,"114_1","PO","PLSE","NR",NA,NA,1
"Museum634",38.534776,-90.512067,"Missouri",3036,"1935-04-06",6,4,1935,1,115,1,"115_1","PO","PLSE","NR",NA,NA,1
"Museum158",34.69066,-94.33716,"Arkansas",3036,"1935-04-28",28,4,1935,1,116,1,"116_1","PO","PLSE","NR",NA,NA,1
"Museum345",35.370221,-82.752643,"North Carolina",3911,"1947-06-27",27,6,1947,1,117,1,"117_1","PO","PLSE","NR",NA,NA,1
"Museum630",37.739973,-90.106026,"Missouri",3826,"1963-04-11",11,4,1963,1,118,1,"118_1","PO","PLSE","NR",NA,NA,1
"Museum566",35.675366,-83.755728,"Tennessee",2006,"1946-05-24",24,5,1946,1,119,1,"119_1","PO","PLSE","NR",NA,NA,1
"Museum310",35.311565,-82.78787,"North Carolina",2151,"1996-04",NA,4,NA,1,120,1,"120_1","PO","PLSE","NR",NA,NA,1
"Museum275",35.227439,-82.994496,"North Carolina",1011,"1951-06-24",24,6,1951,1,121,1,"121_1","PO","PLSE","NR",NA,NA,1
"Museum486",35.580092,-83.6085,"North Carolina",1807,"1936-08-09",9,8,1936,1,122,1,"122_1","PO","PLSE","NR",NA,NA,1
"Museum552",35.65282,-94.675158,"Oklahoma",2459,"1974-04-11",11,4,1974,1,123,1,"123_1","PO","PLSE","NR",NA,NA,1
"Museum288",35.257589,-83.795455,"North Carolina",1807,"1957-06-29",29,6,1957,1,124,1,"124_1","PO","PLSE","NR",NA,NA,1
"Museum110",34.642877,-94.23631,"Arkansas",6033,"1935-04-28",28,4,1935,1,125,1,"125_1","PO","PLSE","NR",NA,NA,1
"Museum347",35.384417,-83.852656,"North Carolina",446,"1975-03-24",24,3,1975,1,126,1,"126_1","PO","PLSE","NR",NA,NA,1
"Museum632",37.974648,-92.767082,"Missouri",969,"1974-04-14",14,4,1974,1,127,1,"127_1","PO","PLSE","NR",NA,NA,1
"Museum500",35.602318,-83.777005,"Tennessee",1846,"1976-03-17",17,3,1976,1,128,1,"128_1","PO","PLSE","NR",NA,NA,1
"Museum315",35.318962,-82.76697,"North Carolina",3036,"1916-07-19",19,7,1916,1,129,1,"129_1","PO","PLSE","NR",NA,NA,1
"Museum296",35.288489,-82.751204,"North Carolina",8458,"1947-06-22",22,6,1947,1,130,1,"130_1","PO","PLSE","NR",NA,NA,1
"Museum96",34.565938,-93.383532,"Arkansas",19035,"1935-04-27",27,4,1935,1,131,1,"131_1","PO","PLSE","NR",NA,NA,1
"Museum610",37.003533,-90.392888,"Missouri",24770,"1935-04-10",10,4,1935,1,132,1,"132_1","PO","PLSE","NR",NA,NA,1
"Museum394",35.503974,-83.155654,"North Carolina",932,"1949-07-09",9,7,1949,1,133,1,"133_1","PO","PLSE","NR",NA,NA,1
"Museum7",32.764843,-84.326586,"Georgia",13508,"1939-02-24",24,2,1939,1,134,1,"134_1","PO","PLSE","NR",NA,NA,1
"Museum305",35.306391,-82.729981,"North Carolina",3445,"1916-07-26",26,7,1916,1,135,1,"135_1","PO","PLSE","NR",NA,NA,1
"Museum225",35.053821,-83.189436,"North Carolina",1412,"1951-06-11",11,6,1951,1,136,1,"136_1","PO","PLSE","NR",NA,NA,1
"Museum635",38.620786,-90.695123,"Missouri",2289,"1935-04-08",8,4,1935,1,137,1,"137_1","PO","PLSE","NR",NA,NA,1
"Museum255",35.155647,-83.694614,"North Carolina",301,"1968-07-13",13,7,1968,1,138,1,"138_1","PO","PLSE","NR",NA,NA,1
"Museum81",34.454974,-93.856132,"Arkansas",13965,"1968-04-20",20,4,1968,1,139,1,"139_1","PO","PLSE","NR",NA,NA,1
"Museum517",35.613574,-83.783744,"Tennessee",1288,"1979-03-18",18,3,1979,1,140,1,"140_1","PO","PLSE","NR",NA,NA,1
"Museum82",34.480627,-85.286137,"Georgia",6595,"1939-02-28",28,2,1939,1,141,1,"141_1","PO","PLSE","NR",NA,NA,1
"Museum109",34.642871,-94.253943,"Arkansas",6954,"1935-04-28",28,4,1935,1,142,1,"142_1","PO","PLSE","NR",NA,NA,1
"Museum25",33.83,-84.29,"Georgia",NA,"2018-03-26",26,3,2018,1,143,1,"143_1","PO","PLSE","NR",NA,NA,1
"Museum1",30.83,-84.29,"Georgia",NA,"2018-03-07",7,3,2018,1,144,1,"144_1","PO","PLSE","NR",NA,NA,1
