"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","count","date","survey.pass"
126,39.145834,-76.90625,27,3,2013,1,692,"PO",1,"EBIS","adult",NA,NA,1,"3/27/2013","692_1"
126,39.145834,-76.90625,13,12,2011,1,693,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","693_1"
125,39.145834,-76.96875,13,12,2011,1,694,"PO",1,"EBIS","larva",NA,NA,1,"12/13/2011","694_1"
536,39.6875,-77.90625,30,3,2014,1,695,"PO",1,"EBIS","adult",NA,NA,1,"3/30/2014","695_1"
536,39.6875,-77.90625,10,8,2014,1,696,"PO",1,"EBIS","adult",NA,NA,1,"8/10/2014","696_1"
535,39.6875,-77.96875,14,5,2012,1,697,"PO",1,"EBIS","adult",NA,NA,1,"5/14/2012","697_1"
535,39.6875,-77.96875,4,12,2012,1,698,"PO",1,"EBIS","adult",NA,NA,1,"12/4/2012","698_1"
535,39.6875,-77.96875,12,5,2014,1,699,"PO",1,"EBIS","adult",NA,NA,1,"5/12/2014","699_1"
592,39.729166,-77.90625,4,5,2014,1,700,"PO",1,"EBIS","adult",NA,NA,1,"5/4/2014","700_1"
591,39.729166,-77.96875,4,12,2012,1,701,"PO",1,"EBIS","adult",NA,NA,1,"12/4/2012","701_1"
483,39.645834,-77.90625,10,6,2013,1,702,"PO",1,"EBIS","adult",NA,NA,1,"6/10/2013","702_1"
483,39.645834,-77.90625,10,6,2013,1,703,"PO",1,"EBIS","juvenile",NA,NA,1,"6/10/2013","703_1"
482,39.645834,-77.96875,14,9,2014,1,704,"PO",1,"EBIS","adult",NA,NA,1,"9/14/2014","704_1"
287,39.4375,-76.65625,26,4,2014,1,705,"PO",1,"EBIS","adult",NA,NA,1,"4/26/2014","705_1"
287,39.4375,-76.65625,21,1,2015,1,706,"PO",1,"EBIS","adult",NA,NA,1,"1/21/2015","706_1"
286,39.4375,-76.71875,16,2,2014,1,707,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","707_1"
286,39.4375,-76.71875,2,5,2012,1,708,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","708_1"
286,39.4375,-76.71875,7,1,2014,1,709,"PO",1,"EBIS","adult",NA,NA,1,"1/7/2014","709_1"
286,39.4375,-76.71875,16,2,2014,1,710,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","710_1"
286,39.4375,-76.71875,16,2,2014,1,711,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","711_1"
286,39.4375,-76.71875,16,2,2014,1,712,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","712_1"
324,39.479166,-76.65625,1,11,2011,1,713,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","713_1"
324,39.479166,-76.65625,19,6,2012,1,714,"PO",1,"EBIS","adult",NA,NA,1,"6/19/2012","714_1"
323,39.479166,-76.71875,2,11,2011,1,715,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","715_1"
323,39.479166,-76.71875,1,11,2011,1,716,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","716_1"
254,39.395834,-76.65625,16,8,2013,1,717,"PO",1,"EBIS","adult",NA,NA,1,"8/16/2013","717_1"
254,39.395834,-76.65625,6,5,2014,1,718,"PO",1,"EBIS","larva",NA,NA,1,"5/6/2014","718_1"
254,39.395834,-76.65625,22,12,2014,1,719,"PO",1,"EBIS","larva",NA,NA,1,"12/22/2014","719_1"
254,39.395834,-76.65625,6,10,2013,1,720,"PO",1,"EBIS","adult",NA,NA,1,"10/6/2013","720_1"
253,39.395834,-76.71875,29,3,2014,1,721,"PO",1,"EBIS","juvenile",NA,NA,1,"3/29/2014","721_1"
253,39.395834,-76.71875,29,3,2014,1,722,"PO",1,"EBIS","adult",NA,NA,1,"3/29/2014","722_1"
563,39.6875,-76.15625,14,6,2013,1,723,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2013","723_1"
562,39.6875,-76.21875,19,8,2014,1,724,"PO",1,"EBIS","adult",NA,NA,1,"8/19/2014","724_1"
616,39.729166,-76.21875,22,8,2014,1,725,"PO",1,"EBIS","adult",NA,NA,1,"8/22/2014","725_1"
508,39.645834,-76.15625,14,6,2013,1,726,"PO",1,"EBIS","adult",NA,NA,1,"6/14/2013","726_1"
507,39.645834,-76.21875,30,1,2012,1,727,"PO",1,"EBIS","adult",NA,NA,1,"1/30/2012","727_1"
507,39.645834,-76.21875,14,11,2014,1,728,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2014","728_1"
31,38.479166,-76.46875,30,1,2012,1,729,"PO",1,"EBIS","adult",NA,NA,1,"1/30/2012","729_1"
22,38.395834,-76.40625,26,10,2011,1,730,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","730_1"
426,39.604166,-78.84375,26,5,2014,1,731,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","731_1"
523,39.6875,-78.84375,16,2,2014,1,732,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","732_1"
580,39.729166,-78.78125,26,5,2014,1,733,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","733_1"
579,39.729166,-78.84375,26,5,2014,1,734,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","734_1"
191,39.3125,-77.15625,13,2,2013,1,735,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2013","735_1"
191,39.3125,-77.15625,27,11,2011,1,736,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","736_1"
190,39.3125,-77.21875,27,11,2011,1,737,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","737_1"
190,39.3125,-77.21875,27,11,2011,1,738,"PO",1,"EBIS","larva",NA,NA,1,"11/27/2011","738_1"
190,39.3125,-77.21875,13,11,2012,1,739,"PO",1,"EBIS","adult",NA,NA,1,"11/13/2012","739_1"
218,39.354166,-77.15625,27,11,2011,1,740,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","740_1"
217,39.354166,-77.21875,10,6,2012,1,741,"PO",1,"EBIS","adult",NA,NA,1,"6/10/2012","741_1"
217,39.354166,-77.21875,13,11,2012,1,742,"PO",1,"EBIS","adult",NA,NA,1,"11/13/2012","742_1"
169,39.270834,-77.15625,2,7,2012,1,743,"PO",1,"EBIS","adult",NA,NA,1,"7/2/2012","743_1"
169,39.270834,-77.15625,2,7,2012,1,744,"PO",1,"EBIS","egg mass",NA,NA,1,"7/2/2012","744_1"
168,39.270834,-77.21875,20,2,2012,1,745,"PO",1,"EBIS","adult",NA,NA,1,"2/20/2012","745_1"
143,39.229166,-79.40625,25,12,2013,1,746,"PO",1,"EBIS","adult",NA,NA,1,"12/25/2013","746_1"
264,39.4375,-79.28125,30,4,2015,1,747,"PO",1,"EBIS","adult",NA,NA,1,"4/30/2015","747_1"
263,39.4375,-79.34375,9,3,2012,1,748,"PO",1,"EBIS","adult",NA,NA,1,"3/9/2012","748_1"
299,39.479166,-79.34375,15,12,2015,1,749,"PO",1,"EBIS","adult",NA,NA,1,"12/15/2015","749_1"
235,39.395834,-79.28125,30,6,2014,1,750,"PO",1,"EBIS","adult",NA,NA,1,"6/30/2014","750_1"
234,39.395834,-79.34375,3,5,2015,1,751,"PO",1,"EBIS","adult",NA,NA,1,"5/3/2015","751_1"
561,39.6875,-76.28125,19,5,2014,1,752,"PO",1,"EBIS","adult",NA,NA,1,"5/19/2014","752_1"
560,39.6875,-76.34375,19,5,2014,1,753,"PO",1,"EBIS","adult",NA,NA,1,"5/19/2014","753_1"
615,39.729166,-76.28125,19,5,2014,1,754,"PO",1,"EBIS","adult",NA,NA,1,"5/19/2014","754_1"
614,39.729166,-76.34375,19,5,2014,1,755,"PO",1,"EBIS","adult",NA,NA,1,"5/19/2014","755_1"
506,39.645834,-76.28125,19,11,2011,1,756,"PO",1,"EBIS","adult",NA,NA,1,"11/19/2011","756_1"
506,39.645834,-76.28125,25,1,2012,1,757,"PO",1,"EBIS","adult",NA,NA,1,"1/25/2012","757_1"
505,39.645834,-76.34375,27,7,2014,1,758,"PO",1,"EBIS","adult",NA,NA,1,"7/27/2014","758_1"
295,39.4375,-75.90625,24,12,2012,1,759,"PO",1,"EBIS","adult",NA,NA,1,"12/24/2012","759_1"
294,39.4375,-75.96875,24,12,2012,1,760,"PO",1,"EBIS","adult",NA,NA,1,"12/24/2012","760_1"
293,39.4375,-76.28125,5,6,2014,1,761,"PO",1,"EBIS","adult",NA,NA,1,"6/5/2014","761_1"
292,39.4375,-76.34375,5,6,2014,1,762,"PO",1,"EBIS","adult",NA,NA,1,"6/5/2014","762_1"
329,39.479166,-76.28125,5,6,2014,1,763,"PO",1,"EBIS","adult",NA,NA,1,"6/5/2014","763_1"
328,39.479166,-76.34375,16,2,2014,1,764,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","764_1"
328,39.479166,-76.34375,24,5,2014,1,765,"PO",1,"EBIS","adult",NA,NA,1,"5/24/2014","765_1"
328,39.479166,-76.34375,2,5,2012,1,766,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","766_1"
328,39.479166,-76.34375,16,2,2014,1,767,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","767_1"
328,39.479166,-76.34375,16,2,2014,1,768,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","768_1"
463,39.604166,-75.84375,26,6,2013,1,769,"PO",1,"EBIS","adult",NA,NA,1,"6/26/2013","769_1"
197,39.3125,-76.78125,16,2,2014,1,770,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","770_1"
197,39.3125,-76.78125,16,2,2014,1,771,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","771_1"
197,39.3125,-76.78125,16,2,2014,1,772,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2014","772_1"
197,39.3125,-76.78125,16,2,2014,1,773,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","773_1"
196,39.3125,-76.84375,2,11,2011,1,774,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","774_1"
224,39.354166,-76.78125,1,2,2014,1,775,"PO",1,"EBIS","adult",NA,NA,1,"2/1/2014","775_1"
223,39.354166,-76.84375,1,2,2014,1,776,"PO",1,"EBIS","adult",NA,NA,1,"2/1/2014","776_1"
175,39.270834,-76.78125,16,2,2013,1,777,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2013","777_1"
175,39.270834,-76.78125,2,5,2012,1,778,"PO",1,"EBIS","larva",NA,NA,1,"5/2/2012","778_1"
174,39.270834,-76.84375,2,4,2013,1,779,"PO",1,"EBIS","larva",NA,NA,1,"4/2/2013","779_1"
546,39.6875,-77.28125,12,11,2011,1,780,"PO",1,"EBIS","adult",NA,NA,1,"11/12/2011","780_1"
545,39.6875,-77.34375,12,11,2011,1,781,"PO",1,"EBIS","adult",NA,NA,1,"11/12/2011","781_1"
545,39.6875,-77.34375,10,11,2012,1,782,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","782_1"
545,39.6875,-77.34375,16,5,2014,1,783,"PO",1,"EBIS","adult",NA,NA,1,"5/16/2014","783_1"
600,39.729166,-77.28125,12,11,2011,1,784,"PO",1,"EBIS","adult",NA,NA,1,"11/12/2011","784_1"
599,39.729166,-77.34375,19,10,2011,1,785,"PO",1,"EBIS","adult",NA,NA,1,"10/19/2011","785_1"
491,39.645834,-77.28125,13,4,2014,1,786,"PO",1,"EBIS","adult",NA,NA,1,"4/13/2014","786_1"
490,39.645834,-77.34375,12,11,2011,1,787,"PO",1,"EBIS","adult",NA,NA,1,"11/12/2011","787_1"
490,39.645834,-77.34375,12,11,2011,1,788,"PO",1,"EBIS","larva",NA,NA,1,"11/12/2011","788_1"
77,38.979166,-77.15625,27,11,2011,1,789,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","789_1"
76,38.979166,-77.21875,26,11,2011,1,790,"PO",1,"EBIS","adult",NA,NA,1,"11/26/2011","790_1"
559,39.6875,-76.40625,29,11,2011,1,791,"PO",1,"EBIS","adult",NA,NA,1,"11/29/2011","791_1"
558,39.6875,-76.46875,29,11,2011,1,792,"PO",1,"EBIS","adult",NA,NA,1,"11/29/2011","792_1"
612,39.729166,-76.46875,27,4,2014,1,793,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","793_1"
504,39.645834,-76.40625,29,11,2011,1,794,"PO",1,"EBIS","adult",NA,NA,1,"11/29/2011","794_1"
503,39.645834,-76.46875,2,5,2012,1,795,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","795_1"
283,39.4375,-76.90625,7,4,2013,1,796,"PO",1,"EBIS","adult",NA,NA,1,"4/7/2013","796_1"
283,39.4375,-76.90625,9,1,2014,1,797,"PO",1,"EBIS","adult",NA,NA,1,"1/9/2014","797_1"
282,39.4375,-76.96875,24,11,2011,1,798,"PO",1,"EBIS","adult",NA,NA,1,"11/24/2011","798_1"
282,39.4375,-76.96875,9,1,2014,1,799,"PO",1,"EBIS","larva",NA,NA,1,"1/9/2014","799_1"
320,39.479166,-76.90625,16,2,2014,1,800,"PO",1,"EBIS","larva",NA,NA,1,"2/16/2014","800_1"
319,39.479166,-76.96875,26,10,2011,1,801,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","801_1"
319,39.479166,-76.96875,14,3,2012,1,802,"PO",1,"EBIS","adult",NA,NA,1,"3/14/2012","802_1"
250,39.395834,-76.90625,2,5,2012,1,803,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","803_1"
249,39.395834,-76.96875,23,9,2014,1,804,"PO",1,"EBIS","adult",NA,NA,1,"9/23/2014","804_1"
249,39.395834,-76.96875,30,1,2012,1,805,"PO",1,"EBIS","juvenile",NA,NA,1,"1/30/2012","805_1"
526,39.6875,-78.53125,26,10,2014,1,806,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2014","806_1"
525,39.6875,-78.59375,11,1,2012,1,807,"PO",1,"EBIS","adult",NA,NA,1,"1/11/2012","807_1"
583,39.729166,-78.53125,17,6,2012,1,808,"PO",1,"EBIS","adult",NA,NA,1,"6/17/2012","808_1"
475,39.645834,-78.53125,29,4,2013,1,809,"PO",1,"EBIS","adult",NA,NA,1,"4/29/2013","809_1"
474,39.645834,-78.59375,22,2,2014,1,810,"PO",1,"EBIS","larva",NA,NA,1,"2/22/2014","810_1"
275,39.4375,-77.40625,6,11,2013,1,811,"PO",1,"EBIS","adult",NA,NA,1,"11/6/2013","811_1"
274,39.4375,-77.46875,6,11,2013,1,812,"PO",1,"EBIS","adult",NA,NA,1,"11/6/2013","812_1"
274,39.4375,-77.46875,11,10,2011,1,813,"PO",1,"EBIS","adult",NA,NA,1,"10/11/2011","813_1"
274,39.4375,-77.46875,11,10,2011,1,814,"PO",1,"EBIS","juvenile",NA,NA,1,"10/11/2011","814_1"
274,39.4375,-77.46875,26,4,2014,1,815,"PO",1,"EBIS","adult",NA,NA,1,"4/26/2014","815_1"
312,39.479166,-77.40625,6,11,2013,1,816,"PO",1,"EBIS","adult",NA,NA,1,"11/6/2013","816_1"
312,39.479166,-77.40625,19,10,2011,1,817,"PO",1,"EBIS","adult",NA,NA,1,"10/19/2011","817_1"
311,39.479166,-77.46875,6,11,2013,1,818,"PO",1,"EBIS","adult",NA,NA,1,"11/6/2013","818_1"
311,39.479166,-77.46875,8,11,2011,1,819,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","819_1"
242,39.395834,-77.40625,10,11,2012,1,820,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","820_1"
241,39.395834,-77.46875,19,10,2011,1,821,"PO",1,"EBIS","adult",NA,NA,1,"10/19/2011","821_1"
515,39.6875,-79.40625,10,5,2015,1,822,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","822_1"
515,39.6875,-79.40625,22,2,2014,1,823,"PO",1,"EBIS","larva",NA,NA,1,"2/22/2014","823_1"
515,39.6875,-79.40625,22,2,2014,1,824,"PO",1,"EBIS","adult",NA,NA,1,"2/22/2014","824_1"
515,39.6875,-79.40625,22,2,2014,1,825,"PO",1,"EBIS","larva",NA,NA,1,"2/22/2014","825_1"
515,39.6875,-79.40625,22,2,2014,1,826,"PO",1,"EBIS","adult",NA,NA,1,"2/22/2014","826_1"
514,39.6875,-79.46875,10,5,2015,1,827,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","827_1"
571,39.729166,-79.40625,10,5,2015,1,828,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","828_1"
570,39.729166,-79.46875,7,6,2015,1,829,"PO",1,"EBIS","adult",NA,NA,1,"6/7/2015","829_1"
465,39.645834,-79.40625,10,5,2015,1,830,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","830_1"
465,39.645834,-79.40625,13,1,2013,1,831,"PO",1,"EBIS","adult",NA,NA,1,"1/13/2013","831_1"
464,39.645834,-79.46875,19,8,2013,1,832,"PO",1,"EBIS","adult",NA,NA,1,"8/19/2013","832_1"
522,39.6875,-78.96875,14,5,2014,1,833,"PO",1,"EBIS","adult",NA,NA,1,"5/14/2014","833_1"
522,39.6875,-78.96875,22,2,2014,1,834,"PO",1,"EBIS","larva",NA,NA,1,"2/22/2014","834_1"
578,39.729166,-78.96875,10,1,2012,1,835,"PO",1,"EBIS","adult",NA,NA,1,"1/10/2012","835_1"
578,39.729166,-78.96875,13,1,2013,1,836,"PO",1,"EBIS","adult",NA,NA,1,"1/13/2013","836_1"
472,39.645834,-78.90625,14,4,2013,1,837,"PO",1,"EBIS","adult",NA,NA,1,"4/14/2013","837_1"
390,39.5625,-77.65625,27,4,2014,1,838,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","838_1"
390,39.5625,-77.65625,18,9,2014,1,839,"PO",1,"EBIS","adult",NA,NA,1,"9/18/2014","839_1"
436,39.604166,-77.65625,23,8,2014,1,840,"PO",1,"EBIS","juvenile",NA,NA,1,"8/23/2014","840_1"
347,39.520834,-77.65625,20,4,2014,1,841,"PO",1,"EBIS","adult",NA,NA,1,"4/20/2014","841_1"
346,39.520834,-77.71875,16,5,2012,1,842,"PO",1,"EBIS","adult",NA,NA,1,"5/16/2012","842_1"
134,39.1875,-77.15625,16,2,2012,1,843,"PO",1,"EBIS","adult",NA,NA,1,"2/16/2012","843_1"
133,39.1875,-77.21875,26,6,2013,1,844,"PO",1,"EBIS","adult",NA,NA,1,"6/26/2013","844_1"
149,39.229166,-77.15625,18,12,2014,1,845,"PO",1,"EBIS","adult",NA,NA,1,"12/18/2014","845_1"
148,39.229166,-77.21875,7,12,2011,1,846,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","846_1"
148,39.229166,-77.21875,17,2,2012,1,847,"PO",1,"EBIS","adult",NA,NA,1,"2/17/2012","847_1"
122,39.145834,-77.15625,7,12,2011,1,848,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","848_1"
122,39.145834,-77.15625,7,12,2011,1,849,"PO",1,"EBIS","larva",NA,NA,1,"12/7/2011","849_1"
121,39.145834,-77.21875,12,4,2014,1,850,"PO",1,"EBIS","adult",NA,NA,1,"4/12/2014","850_1"
203,39.3125,-75.90625,15,12,2011,1,851,"PO",1,"EBIS","adult",NA,NA,1,"12/15/2011","851_1"
230,39.354166,-75.90625,22,11,2011,1,852,"PO",1,"EBIS","adult",NA,NA,1,"11/22/2011","852_1"
132,39.1875,-77.28125,29,12,2014,1,853,"PO",1,"EBIS","adult",NA,NA,1,"12/29/2014","853_1"
131,39.1875,-77.34375,3,3,2012,1,854,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2012","854_1"
131,39.1875,-77.34375,13,3,2012,1,855,"PO",1,"EBIS","adult",NA,NA,1,"3/13/2012","855_1"
131,39.1875,-77.34375,2,11,2014,1,856,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2014","856_1"
147,39.229166,-77.28125,7,12,2011,1,857,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","857_1"
147,39.229166,-77.28125,7,12,2011,1,858,"PO",1,"EBIS","larva",NA,NA,1,"12/7/2011","858_1"
146,39.229166,-77.34375,25,2,2013,1,859,"PO",1,"EBIS","larva",NA,NA,1,"2/25/2013","859_1"
120,39.145834,-77.28125,12,1,2012,1,860,"PO",1,"EBIS","adult",NA,NA,1,"1/12/2012","860_1"
119,39.145834,-77.34375,3,3,2012,1,861,"PO",1,"EBIS","adult",NA,NA,1,"3/3/2012","861_1"
119,39.145834,-77.34375,13,3,2012,1,862,"PO",1,"EBIS","adult",NA,NA,1,"3/13/2012","862_1"
119,39.145834,-77.34375,22,6,2013,1,863,"PO",1,"EBIS","juvenile",NA,NA,1,"6/22/2013","863_1"
181,39.3125,-79.28125,30,6,2014,1,864,"PO",1,"EBIS","adult",NA,NA,1,"6/30/2014","864_1"
207,39.354166,-79.28125,15,12,2015,1,865,"PO",1,"EBIS","adult",NA,NA,1,"12/15/2015","865_1"
206,39.354166,-79.34375,15,5,2015,1,866,"PO",1,"EBIS","adult",NA,NA,1,"5/15/2015","866_1"
519,39.6875,-79.15625,25,6,2012,1,867,"PO",1,"EBIS","adult",NA,NA,1,"6/25/2012","867_1"
575,39.729166,-79.15625,8,5,2012,1,868,"PO",1,"EBIS","adult",NA,NA,1,"5/8/2012","868_1"
574,39.729166,-79.21875,10,5,2015,1,869,"PO",1,"EBIS","adult",NA,NA,1,"5/10/2015","869_1"
469,39.645834,-79.15625,27,8,2012,1,870,"PO",1,"EBIS","juvenile",NA,NA,1,"8/27/2012","870_1"
469,39.645834,-79.15625,27,8,2012,1,871,"PO",1,"EBIS","adult",NA,NA,1,"8/27/2012","871_1"
469,39.645834,-79.15625,13,1,2013,1,872,"PO",1,"EBIS","adult",NA,NA,1,"1/13/2013","872_1"
468,39.645834,-79.21875,9,6,2015,1,873,"PO",1,"EBIS","adult",NA,NA,1,"6/9/2015","873_1"
540,39.6875,-77.65625,3,9,2014,1,874,"PO",1,"EBIS","adult",NA,NA,1,"9/3/2014","874_1"
539,39.6875,-77.71875,29,4,2013,1,875,"PO",1,"EBIS","adult",NA,NA,1,"4/29/2013","875_1"
539,39.6875,-77.71875,15,9,2014,1,876,"PO",1,"EBIS","adult",NA,NA,1,"9/15/2014","876_1"
539,39.6875,-77.71875,15,9,2014,1,877,"PO",1,"EBIS","adult",NA,NA,1,"9/15/2014","877_1"
539,39.6875,-77.71875,24,9,2014,1,878,"PO",1,"EBIS","adult",NA,NA,1,"9/24/2014","878_1"
539,39.6875,-77.71875,24,9,2014,1,879,"PO",1,"EBIS","adult",NA,NA,1,"9/24/2014","879_1"
485,39.645834,-77.71875,29,6,2014,1,880,"PO",1,"EBIS","adult",NA,NA,1,"6/29/2014","880_1"
485,39.645834,-77.71875,15,9,2014,1,881,"PO",1,"EBIS","adult",NA,NA,1,"9/15/2014","881_1"
404,39.5625,-76.78125,17,3,2013,1,882,"PO",1,"EBIS","adult",NA,NA,1,"3/17/2013","882_1"
403,39.5625,-76.84375,20,1,2012,1,883,"PO",1,"EBIS","adult",NA,NA,1,"1/20/2012","883_1"
450,39.604166,-76.78125,17,3,2013,1,884,"PO",1,"EBIS","adult",NA,NA,1,"3/17/2013","884_1"
449,39.604166,-76.84375,29,5,2013,1,885,"PO",1,"EBIS","adult",NA,NA,1,"5/29/2013","885_1"
361,39.520834,-76.78125,13,4,2013,1,886,"PO",1,"EBIS","adult",NA,NA,1,"4/13/2013","886_1"
360,39.520834,-76.84375,27,8,2013,1,887,"PO",1,"EBIS","adult",NA,NA,1,"8/27/2013","887_1"
532,39.6875,-78.15625,14,9,2014,1,888,"PO",1,"EBIS","adult",NA,NA,1,"9/14/2014","888_1"
531,39.6875,-78.21875,21,3,2014,1,889,"PO",1,"EBIS","adult",NA,NA,1,"3/21/2014","889_1"
588,39.729166,-78.21875,12,7,2014,1,890,"PO",1,"EBIS","larva",NA,NA,1,"7/12/2014","890_1"
480,39.645834,-78.21875,12,5,2014,1,891,"PO",1,"EBIS","adult",NA,NA,1,"5/12/2014","891_1"
183,39.3125,-77.65625,10,11,2013,1,892,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","892_1"
183,39.3125,-77.65625,24,4,2014,1,893,"PO",1,"EBIS","adult",NA,NA,1,"4/24/2014","893_1"
182,39.3125,-77.71875,24,11,2013,1,894,"PO",1,"EBIS","adult",NA,NA,1,"11/24/2013","894_1"
210,39.354166,-77.65625,21,11,2011,1,895,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","895_1"
210,39.354166,-77.65625,26,4,2014,1,896,"PO",1,"EBIS","adult",NA,NA,1,"4/26/2014","896_1"
209,39.354166,-77.71875,24,11,2013,1,897,"PO",1,"EBIS","adult",NA,NA,1,"11/24/2013","897_1"
416,39.5625,-76.03125,28,6,2013,1,898,"PO",1,"EBIS","adult",NA,NA,1,"6/28/2013","898_1"
415,39.5625,-76.09375,23,12,2012,1,899,"PO",1,"EBIS","adult",NA,NA,1,"12/23/2012","899_1"
461,39.604166,-76.03125,23,12,2012,1,900,"PO",1,"EBIS","adult",NA,NA,1,"12/23/2012","900_1"
461,39.604166,-76.03125,2,5,2012,1,901,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","901_1"
460,39.604166,-76.09375,23,12,2012,1,902,"PO",1,"EBIS","adult",NA,NA,1,"12/23/2012","902_1"
372,39.520834,-76.09375,24,5,2014,1,903,"PO",1,"EBIS","adult",NA,NA,1,"5/24/2014","903_1"
434,39.604166,-77.90625,14,9,2014,1,904,"PO",1,"EBIS","adult",NA,NA,1,"9/14/2014","904_1"
433,39.604166,-77.96875,14,9,2014,1,905,"PO",1,"EBIS","adult",NA,NA,1,"9/14/2014","905_1"
406,39.5625,-76.65625,16,3,2014,1,906,"PO",1,"EBIS","adult",NA,NA,1,"3/16/2014","906_1"
405,39.5625,-76.71875,26,4,2014,1,907,"PO",1,"EBIS","adult",NA,NA,1,"4/26/2014","907_1"
452,39.604166,-76.65625,31,12,2012,1,908,"PO",1,"EBIS","adult",NA,NA,1,"12/31/2012","908_1"
452,39.604166,-76.65625,31,12,2012,1,909,"PO",1,"EBIS","juvenile",NA,NA,1,"12/31/2012","909_1"
452,39.604166,-76.65625,1,1,2013,1,910,"PO",1,"EBIS","adult",NA,NA,1,"1/1/2013","910_1"
452,39.604166,-76.65625,2,11,2011,1,911,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","911_1"
452,39.604166,-76.65625,9,11,2011,1,912,"PO",1,"EBIS","adult",NA,NA,1,"11/9/2011","912_1"
451,39.604166,-76.71875,2,11,2011,1,913,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","913_1"
363,39.520834,-76.65625,27,4,2014,1,914,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","914_1"
362,39.520834,-76.71875,21,9,2014,1,915,"PO",1,"EBIS","adult",NA,NA,1,"9/21/2014","915_1"
62,38.8125,-75.84375,26,11,2013,1,916,"PO",1,"EBIS","juvenile",NA,NA,1,"11/26/2013","916_1"
16,38.3125,-76.53125,14,12,2011,1,917,"PO",1,"EBIS","adult",NA,NA,1,"12/14/2011","917_1"
15,38.3125,-76.59375,27,4,2014,1,918,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","918_1"
10,38.270834,-76.53125,13,12,2011,1,919,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","919_1"
9,38.270834,-76.59375,8,11,2011,1,920,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2011","920_1"
9,38.270834,-76.59375,12,1,2012,1,921,"PO",1,"EBIS","adult",NA,NA,1,"1/12/2012","921_1"
43,38.5625,-76.78125,24,2,2014,1,922,"PO",1,"EBIS","adult",NA,NA,1,"2/24/2014","922_1"
