strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170800020601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800030201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040306,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040307,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040308,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040309,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040406,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040407,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040408,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040506,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040507,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040508,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050803,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010607,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010608,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010901,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010902,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010903,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900010905,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900011001,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900020101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900020201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900020202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900020203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900020301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900030301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900030302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900030303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900030304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040208,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040209,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040306,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040307,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040308,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040705,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900040706,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050208,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900050603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060208,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060306,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060307,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060705,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060804,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900060805,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900070201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900070404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090406,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900090606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110107,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110306,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110406,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170900110607,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010208,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010607,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010608,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171001010704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
