strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
071401020203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020209,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020408,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020901,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020902,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020903,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401021001,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401021002,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401021003,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401021004,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040109,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040110,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040111,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401040407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050109,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050110,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050111,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050112,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050113,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050114,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050307,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050308,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050309,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050310,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401061205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070507,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070508,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070509,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070510,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070511,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401070604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071402040910,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020209,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020210,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020507,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202020508,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202030501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202040601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010805,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401010806,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402030305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040608,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403040706,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801020104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
