strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
041300020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020506,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020507,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020906,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020907,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020908,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020909,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020910,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020911,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300021001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300021002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300021003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300021004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300021005,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300030704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401010706,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401021001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401021002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401021003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401021004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010706,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010806,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010807,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010906,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011005,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011006,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011007,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011008,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011009,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011010,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011306,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011407,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011408,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011409,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011506,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011507,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011508,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011509,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011607,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011608,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011609,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011610,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011611,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020806,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020807,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020808,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020809,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020810,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020811,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402020905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402030204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501010104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041501010201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
